time_elapsed,explored_cells,distance
4.25,311,0.00
4.50,311,0.00
4.75,311,0.00
5.00,311,0.00
5.25,316,0.00
5.50,318,0.01
5.75,326,0.04
6.00,331,0.07
6.25,361,0.13
6.50,369,0.16
6.75,384,0.20
7.00,394,0.25
7.25,406,0.29
7.50,410,0.31
7.75,423,0.35
8.00,437,0.42
8.25,453,0.47
8.50,462,0.52
8.75,466,0.55
9.00,479,0.59
9.25,493,0.65
9.50,501,0.68
9.75,510,0.71
10.00,524,0.76
10.25,540,0.82
10.50,556,0.88
10.75,563,0.90
11.00,565,0.90
11.25,565,0.90
11.50,565,0.91
11.75,569,0.92
12.00,576,0.97
12.25,590,1.04
12.50,599,1.08
12.75,612,1.15
13.00,632,1.20
13.25,648,1.27
13.50,661,1.33
13.75,677,1.39
14.00,685,1.42
14.25,688,1.44
14.50,698,1.49
14.75,703,1.54
15.00,713,1.57
15.25,719,1.64
15.50,729,1.69
15.75,733,1.74
16.00,743,1.80
16.25,743,1.82
16.50,743,1.82
16.75,743,1.82
17.00,743,1.82
17.25,743,1.82
17.50,743,1.82
17.75,743,1.82
18.00,743,1.82
18.25,743,1.83
18.50,743,1.83
18.75,743,1.83
19.00,744,1.87
19.25,744,1.89
19.50,744,1.94
19.75,744,1.99
20.00,744,2.06
20.25,744,2.10
20.50,744,2.17
20.75,744,2.19
21.00,744,2.23
21.25,745,2.27
21.50,745,2.31
21.75,745,2.34
22.00,745,2.38
22.25,745,2.45
22.50,745,2.49
22.75,745,2.57
23.00,745,2.62
23.25,745,2.67
23.50,745,2.70
23.75,745,2.72
24.00,745,2.79
24.25,747,2.84
24.50,749,2.87
24.75,753,2.93
25.00,756,2.98
25.25,759,3.02
25.50,759,3.04
25.75,762,3.06
26.00,763,3.11
26.25,764,3.14
26.50,766,3.17
26.75,775,3.21
27.00,780,3.26
27.25,788,3.32
27.50,798,3.38
27.75,805,3.44
28.00,809,3.48
28.25,816,3.53
28.50,821,3.59
28.75,821,3.59
29.00,821,3.59
29.25,821,3.59
29.50,821,3.59
29.75,821,3.60
30.00,825,3.61
30.25,832,3.66
30.50,837,3.71
30.75,846,3.77
31.00,851,3.81
31.25,862,3.88
31.50,873,3.92
31.75,881,3.99
32.00,891,4.04
32.25,899,4.09
32.50,910,4.15
32.75,915,4.20
33.00,927,4.25
33.25,933,4.30
33.50,938,4.33
33.75,942,4.35
34.00,944,4.42
34.25,949,4.48
34.50,950,4.48
34.75,950,4.49
35.00,950,4.50
35.25,950,4.50
35.50,950,4.51
35.75,956,4.54
36.00,964,4.59
36.25,970,4.62
36.50,973,4.65
36.75,980,4.69
37.00,988,4.76
37.25,1003,4.81
37.50,1016,4.88
37.75,1027,4.92
38.00,1033,4.95
38.25,1049,5.03
38.50,1062,5.07
38.75,1077,5.13
39.00,1081,5.16
39.25,1084,5.18
39.50,1091,5.25
39.75,1094,5.28
40.00,1097,5.31
40.25,1106,5.35
40.50,1110,5.40
40.75,1112,5.42
41.00,1116,5.45
41.25,1117,5.47
41.50,1130,5.54
41.75,1137,5.59
42.00,1145,5.66
42.25,1153,5.72
42.50,1159,5.77
42.75,1162,5.81
43.00,1164,5.84
43.25,1175,5.91
43.50,1182,5.96
43.75,1185,6.02
44.00,1187,6.06
44.25,1193,6.13
44.50,1196,6.19
44.75,1199,6.24
45.00,1199,6.29
45.25,1203,6.35
45.50,1205,6.38
45.75,1206,6.40
46.00,1214,6.46
46.25,1217,6.51
46.50,1222,6.56
46.75,1227,6.60
47.00,1230,6.63
47.24,1234,6.65
47.50,1244,6.70
47.75,1246,6.72
47.99,1258,6.77
48.24,1269,6.83
48.49,1287,6.88
48.74,1302,6.94
48.99,1315,6.98
49.24,1335,7.05
49.50,1348,7.09
49.74,1366,7.16
49.99,1379,7.20
50.24,1386,7.23
50.49,1389,7.25
50.75,1395,7.27
50.99,1397,7.30
51.24,1403,7.33
51.49,1422,7.37
51.74,1434,7.40
51.99,1439,7.43
52.24,1446,7.45
52.49,1462,7.49
52.74,1470,7.53
52.99,1479,7.55
53.24,1483,7.56
53.49,1486,7.58
53.74,1497,7.62
53.99,1502,7.65
54.24,1505,7.67
54.49,1514,7.73
54.74,1521,7.77
54.99,1530,7.84
55.24,1533,7.87
55.49,1541,7.90
55.74,1545,7.95
55.99,1556,7.98
56.24,1557,8.00
56.49,1557,8.00
56.74,1557,8.00
56.99,1557,8.00
57.24,1557,8.00
