time_elapsed,explored_cells,distance
8.78,311,0.00
9.02,311,0.00
9.26,311,0.00
9.50,311,0.00
9.75,311,0.00
10.00,311,0.00
10.25,311,0.00
10.50,311,0.00
10.75,311,0.00
11.00,311,0.00
11.25,314,0.00
11.49,314,0.01
12.94,314,0.00
12.99,314,0.01
13.24,314,0.03
13.50,314,0.02
13.74,314,0.04
13.99,314,0.18
14.26,314,0.19
14.49,330,0.21
16.77,363,0.34
17.54,356,0.87
17.75,435,0.37
17.99,442,0.87
20.28,443,0.38
20.49,443,0.38
20.74,457,0.98
20.99,457,0.99
21.24,455,0.99
21.49,455,0.99
21.74,457,0.99
21.99,457,0.99
22.24,457,0.99
22.49,457,0.99
22.74,457,0.99
22.99,457,0.99
23.27,457,0.44
23.49,457,0.45
23.74,457,1.00
23.99,457,1.00
24.24,457,1.00
24.49,457,1.00
24.74,457,1.00
24.99,457,1.00
25.24,457,1.00
25.49,457,1.00
25.74,458,1.02
25.99,458,1.02
26.24,458,1.02
26.49,458,1.02
26.74,458,1.02
26.99,458,1.02
27.24,458,1.02
27.49,458,1.02
27.74,458,1.05
27.99,458,1.05
28.24,458,0.48
28.51,458,0.49
28.74,458,1.06
28.99,458,0.50
29.24,458,1.06
29.49,458,1.06
29.75,458,0.50
29.99,458,1.06
30.24,458,1.06
30.49,458,1.06
30.74,458,1.06
31.00,458,0.51
31.24,458,1.07
31.49,459,1.07
31.74,459,1.08
31.99,463,1.10
32.24,463,1.10
32.49,463,1.10
32.74,463,1.10
32.99,463,1.10
33.24,463,1.10
33.49,463,1.10
33.74,463,1.10
