time_elapsed,explored_cells,distance
4.00,311,0.00
4.25,311,0.00
4.50,311,0.00
4.75,311,0.00
5.00,313,0.00
5.25,314,0.01
5.50,314,0.01
5.75,314,0.01
6.00,319,0.01
6.25,326,0.05
6.50,329,0.06
6.75,329,0.06
7.00,329,0.06
7.25,329,0.06
7.50,329,0.06
7.75,329,0.06
8.00,329,0.06
8.25,329,0.07
8.50,329,0.07
8.75,329,0.07
9.00,329,0.08
9.25,330,0.11
9.50,332,0.14
9.75,334,0.17
10.00,346,0.19
10.25,370,0.27
10.50,392,0.33
10.75,404,0.38
11.00,418,0.42
11.25,424,0.45
11.50,427,0.47
11.75,443,0.52
12.00,447,0.56
12.25,456,0.59
12.50,470,0.66
12.75,480,0.71
13.00,492,0.76
13.25,510,0.82
13.50,521,0.87
13.75,539,0.93
14.00,551,0.98
14.25,572,1.03
14.50,585,1.07
14.75,594,1.10
15.00,607,1.12
15.25,628,1.19
15.50,644,1.25
15.75,649,1.28
16.00,660,1.32
16.25,663,1.35
16.50,667,1.38
16.75,679,1.45
17.00,686,1.48
17.25,692,1.52
17.50,694,1.57
17.75,697,1.59
18.00,704,1.63
18.25,707,1.67
18.50,710,1.69
18.75,719,1.75
19.00,725,1.79
19.25,736,1.86
19.50,747,1.90
19.75,755,1.97
20.00,764,2.01
20.25,771,2.08
20.50,781,2.13
20.75,785,2.18
21.00,797,2.24
21.25,799,2.29
21.50,811,2.36
21.75,818,2.40
22.00,826,2.47
22.25,836,2.52
22.50,842,2.58
22.75,855,2.63
23.00,859,2.68
23.40,862,2.69
23.50,874,2.76
23.75,881,2.82
24.00,889,2.88
24.25,898,2.94
24.50,900,2.99
24.75,905,3.01
25.00,909,3.07
25.25,912,3.11
25.50,914,3.14
25.75,914,3.15
26.00,915,3.19
26.25,915,3.22
26.50,915,3.24
26.75,922,3.32
27.00,924,3.39
27.25,930,3.47
27.50,935,3.51
27.75,938,3.54
28.00,939,3.56
28.25,946,3.63
28.50,956,3.70
28.75,969,3.78
29.00,977,3.84
29.25,977,3.86
29.50,995,3.92
29.75,1003,3.98
30.00,1003,3.99
30.25,1006,4.02
30.50,1010,4.05
30.75,1011,4.08
31.00,1011,4.09
31.25,1011,4.10
31.50,1014,4.12
31.75,1015,4.14
32.00,1022,4.17
32.25,1028,4.22
32.50,1030,4.24
32.75,1040,4.28
33.00,1046,4.34
33.25,1058,4.40
33.50,1064,4.45
33.75,1076,4.50
34.00,1081,4.54
34.25,1090,4.58
34.50,1093,4.60
