time_elapsed,explored_cells,distance
3.00,311,0.00
3.25,311,0.00
3.50,316,0.00
3.75,322,0.02
4.00,326,0.05
4.25,341,0.08
4.50,362,0.14
4.75,370,0.17
5.00,386,0.20
5.25,395,0.25
5.50,406,0.29
5.75,410,0.31
6.00,415,0.34
6.25,428,0.38
6.50,430,0.41
6.75,435,0.43
7.00,448,0.49
7.25,453,0.53
7.50,466,0.60
7.75,475,0.65
8.00,490,0.71
8.25,504,0.76
8.50,519,0.82
8.75,525,0.84
9.00,542,0.89
9.25,555,0.93
9.50,569,0.97
9.75,574,0.99
10.00,578,1.00
10.25,579,1.00
10.50,579,1.00
10.75,581,1.01
11.00,582,1.01
11.25,582,1.01
11.50,586,1.05
11.75,587,1.07
12.00,589,1.13
12.25,592,1.18
12.50,596,1.24
12.75,600,1.31
13.00,603,1.35
13.25,611,1.39
13.50,613,1.41
13.75,617,1.44
14.00,619,1.49
14.25,620,1.52
14.50,623,1.55
14.75,623,1.57
15.00,624,1.61
15.25,626,1.64
15.50,631,1.67
15.75,636,1.72
16.00,646,1.76
16.25,650,1.84
16.50,661,1.88
16.75,665,1.91
17.00,665,1.91
17.25,666,1.92
17.50,666,1.92
17.75,668,1.93
18.00,670,1.96
18.25,675,2.00
18.50,680,2.02
18.75,685,2.06
19.00,688,2.10
19.25,697,2.13
19.50,706,2.18
19.75,709,2.21
20.00,717,2.23
20.25,724,2.29
20.50,735,2.34
20.75,744,2.40
21.00,755,2.46
21.25,762,2.51
21.50,777,2.57
21.75,783,2.62
22.00,799,2.68
22.25,806,2.72
22.50,819,2.79
22.75,827,2.84
23.00,836,2.87
23.25,837,2.87
23.50,838,2.87
23.75,838,2.88
24.00,838,2.88
24.25,841,2.91
24.50,845,2.93
24.75,854,3.00
25.00,861,3.03
25.25,868,3.06
25.50,879,3.12
25.75,894,3.18
26.00,900,3.21
26.25,909,3.24
26.50,916,3.28
26.75,919,3.31
27.00,926,3.33
27.25,937,3.37
27.50,941,3.41
27.75,949,3.44
28.00,961,3.48
28.25,968,3.53
28.50,981,3.59
28.75,991,3.65
29.00,995,3.71
29.25,1000,3.75
29.50,1000,3.76
29.75,1000,3.76
30.00,1000,3.76
30.25,1000,3.77
30.50,1001,3.77
30.75,1001,3.78
31.00,1001,3.78
31.25,1003,3.79
31.50,1012,3.84
31.75,1014,3.88
32.00,1015,3.90
32.25,1015,3.92
32.50,1016,3.92
32.75,1018,3.95
33.00,1020,3.97
33.25,1027,4.04
33.50,1033,4.10
33.75,1037,4.15
34.00,1038,4.19
34.25,1040,4.21
34.50,1046,4.27
34.75,1049,4.32
35.00,1050,4.34
35.25,1051,4.39
35.50,1052,4.43
35.75,1056,4.51
36.00,1057,4.56
36.25,1057,4.62
36.50,1057,4.65
36.75,1057,4.66
37.00,1057,4.66
37.25,1057,4.67
37.50,1057,4.67
37.75,1060,4.70
38.00,1062,4.73
38.25,1064,4.76
38.50,1068,4.83
38.75,1075,4.87
39.00,1083,4.94
39.25,1090,4.98
39.50,1098,5.04
39.75,1102,5.06
40.00,1106,5.08
40.25,1114,5.13
40.50,1119,5.16
40.75,1122,5.19
41.00,1126,5.21
41.25,1126,5.21
41.50,1140,5.25
41.75,1146,5.29
42.00,1151,5.31
42.25,1163,5.36
42.50,1175,5.41
42.75,1201,5.47
43.00,1213,5.52
43.25,1230,5.58
43.50,1246,5.62
43.75,1276,5.69
44.00,1288,5.73
44.25,1307,5.78
44.50,1313,5.81
44.75,1324,5.84
45.00,1329,5.86
45.25,1335,5.88
45.50,1345,5.92
45.75,1348,5.95
46.00,1353,5.97
46.25,1360,6.04
46.50,1370,6.08
46.75,1375,6.15
47.00,1384,6.20
47.25,1388,6.25
47.50,1391,6.27
47.75,1401,6.32
48.00,1407,6.36
48.25,1417,6.39
48.50,1419,6.42
48.75,1432,6.46
49.00,1437,6.49
49.25,1450,6.54
49.50,1451,6.56
49.75,1462,6.59
50.00,1468,6.62
50.25,1469,6.64
50.50,1485,6.71
50.75,1498,6.76
51.00,1508,6.82
51.25,1511,6.86
51.50,1523,6.91
51.75,1532,6.98
52.00,1539,7.01
52.25,1547,7.07
52.50,1557,7.12
52.75,1566,7.19
53.00,1576,7.24
53.25,1585,7.30
53.50,1591,7.33
53.75,1593,7.33
54.00,1596,7.36
54.25,1598,7.38
54.50,1600,7.41
54.75,1602,7.44
55.00,1604,7.46
55.25,1616,7.53
55.50,1624,7.58
55.75,1629,7.64
56.00,1632,7.68
56.25,1640,7.72
56.50,1648,7.78
56.75,1654,7.82
57.00,1660,7.86
57.25,1661,7.91
57.50,1673,7.97
57.75,1679,8.03
58.00,1684,8.09
58.25,1684,8.13
58.50,1691,8.17
58.75,1691,8.17
59.00,1692,8.17
59.25,1692,8.18
59.50,1692,8.18
59.75,1693,8.18
60.00,1699,8.22
60.25,1700,8.24
60.50,1705,8.29
60.75,1710,8.34
61.00,1714,8.37
61.25,1718,8.39
61.50,1729,8.47
61.75,1735,8.52
62.00,1739,8.54
62.25,1748,8.59
62.50,1753,8.62
62.75,1757,8.64
63.00,1765,8.67
63.25,1769,8.71
63.50,1777,8.75
63.75,1785,8.77
64.00,1791,8.82
64.25,1798,8.86
64.50,1813,8.94
64.75,1824,8.99
65.00,1835,9.05
65.25,1840,9.08
65.50,1844,9.10
65.75,1853,9.13
66.00,1853,9.15
66.25,1860,9.18
66.50,1865,9.22
66.75,1866,9.25
67.00,1871,9.27
67.25,1872,9.31
67.50,1875,9.35
67.75,1879,9.37
68.00,1885,9.41
68.25,1894,9.46
68.50,1901,9.52
68.75,1910,9.58
69.00,1921,9.63
69.25,1929,9.69
69.50,1935,9.73
69.75,1942,9.80
70.00,1956,9.84
70.25,1968,9.90
70.50,1979,9.94
70.75,1980,9.95
71.00,1980,9.95
71.25,1980,9.95
71.50,1980,9.96
71.75,1980,9.96
72.00,1982,9.97
72.25,1983,9.97
72.50,1983,9.98
72.75,1992,10.04
73.00,1996,10.08
73.25,1998,10.11
73.50,1999,10.13
73.75,2000,10.14
74.00,2000,10.14
74.25,2002,10.16
74.50,2003,10.19
74.75,2017,10.26
75.00,2023,10.31
75.25,2035,10.37
75.50,2040,10.40
75.75,2044,10.42
76.00,2059,10.48
76.25,2065,10.52
76.50,2073,10.55
76.75,2081,10.59
77.00,2088,10.64
77.25,2105,10.70
77.50,2118,10.76
77.75,2131,10.81
78.00,2140,10.86
78.25,2144,10.88
78.50,2153,10.91
78.75,2153,10.93
79.00,2160,10.97
79.25,2162,11.00
79.50,2170,11.03
79.75,2185,11.10
80.00,2195,11.14
80.25,2205,11.21
80.50,2210,11.24
80.75,2228,11.31
81.00,2239,11.36
81.25,2250,11.42
81.50,2257,11.46
81.75,2272,11.54
82.00,2280,11.59
82.25,2287,11.65
82.50,2289,11.69
82.75,2291,11.70
83.00,2291,11.70
83.25,2291,11.70
83.50,2291,11.70
83.75,2291,11.70
84.00,2294,11.71
84.25,2295,11.71
84.50,2298,11.71
84.75,2299,11.73
85.00,2300,11.77
85.25,2302,11.79
85.50,2303,11.84
85.75,2303,11.88
86.00,2309,11.93
86.25,2312,11.96
86.50,2313,11.99
86.75,2315,12.00
87.00,2323,12.06
87.25,2332,12.10
87.50,2339,12.13
87.75,2339,12.16
88.00,2343,12.18
88.25,2346,12.21
88.50,2350,12.24
88.75,2360,12.31
89.00,2368,12.36
89.25,2375,12.42
89.50,2380,12.46
89.75,2389,12.51
90.00,2396,12.57
90.25,2399,12.60
90.50,2402,12.65
90.75,2403,12.68
91.00,2408,12.74
91.25,2410,12.77
91.50,2411,12.79
91.75,2416,12.86
92.00,2417,12.90
92.25,2420,12.97
92.50,2422,13.02
92.75,2422,13.08
93.00,2424,13.13
93.25,2425,13.17
93.50,2426,13.21
93.75,2426,13.23
94.00,2429,13.28
94.25,2430,13.31
94.50,2431,13.35
94.75,2432,13.42
95.00,2432,13.47
95.25,2432,13.53
95.50,2432,13.54
95.75,2433,13.57
96.00,2433,13.60
96.25,2433,13.65
96.50,2433,13.72
96.75,2433,13.77
97.00,2433,13.82
97.25,2433,13.84
97.50,2433,13.89
97.75,2433,13.94
98.00,2433,14.00
98.25,2433,14.04
98.50,2433,14.11
98.75,2433,14.15
99.00,2433,14.22
99.25,2434,14.27
99.50,2434,14.33
99.75,2435,14.38
100.00,2435,14.43
100.25,2436,14.49
100.50,2436,14.54
100.75,2437,14.61
101.00,2437,14.65
101.25,2438,14.72
101.50,2438,14.77
101.75,2440,14.83
102.00,2440,14.88
102.25,2440,14.93
102.50,2440,14.99
102.75,2441,15.04
103.00,2441,15.11
103.25,2441,15.15
103.50,2441,15.22
103.75,2442,15.27
104.00,2442,15.33
104.25,2442,15.38
104.50,2442,15.43
104.75,2442,15.46
105.00,2442,15.51
105.25,2442,15.55
105.50,2442,15.58
105.75,2442,15.61
106.00,2442,15.65
106.25,2442,15.67
106.50,2442,15.72
106.75,2442,15.76
107.00,2442,15.78
107.25,2442,15.83
107.50,2442,15.88
107.75,2442,15.94
108.00,2442,15.98
108.25,2442,16.05
108.50,2442,16.09
108.75,2442,16.12
109.00,2442,16.13
109.25,2442,16.15
109.50,2442,16.19
109.75,2442,16.22
110.00,2442,16.25
110.25,2442,16.31
110.50,2442,16.36
110.75,2442,16.42
111.00,2442,16.47
111.25,2442,16.53
111.50,2442,16.59
111.75,2442,16.64
112.00,2442,16.70
112.25,2442,16.75
112.50,2442,16.81
112.75,2442,16.84
113.00,2442,16.89
113.25,2442,16.93
113.50,2442,16.96
113.75,2442,16.98
114.00,2442,16.99
114.25,2442,17.04
114.50,2442,17.07
114.75,2442,17.09
115.00,2442,17.14
115.25,2442,17.18
115.50,2442,17.18
115.75,2442,17.19
116.00,2443,17.22
116.25,2443,17.24
116.50,2457,17.30
116.75,2471,17.36
117.00,2485,17.41
117.25,2495,17.48
117.50,2509,17.53
117.75,2524,17.60
118.00,2537,17.66
118.25,2553,17.72
118.50,2566,17.78
118.75,2577,17.82
119.00,2585,17.86
119.25,2589,17.89
119.50,2600,17.92
119.75,2612,17.99
120.00,2623,18.03
120.25,2633,18.06
120.50,2635,18.07
120.75,2635,18.07
121.00,2640,18.10
121.25,2644,18.13
121.50,2651,18.15
121.75,2661,18.22
122.00,2667,18.25
122.25,2674,18.28
122.50,2683,18.33
122.75,2692,18.36
123.00,2696,18.38
123.25,2708,18.43
123.50,2713,18.47
123.75,2729,18.52
124.00,2742,18.58
124.25,2756,18.64
124.50,2766,18.69
124.75,2779,18.74
125.00,2791,18.80
125.25,2806,18.85
125.50,2816,18.91
125.75,2826,18.93
126.00,2828,18.94
126.25,2834,18.97
126.50,2836,18.99
126.75,2849,19.04
127.00,2855,19.07
127.25,2859,19.10
127.50,2865,19.11
127.75,2871,19.16
128.00,2879,19.19
128.25,2883,19.22
128.50,2896,19.26
128.75,2901,19.31
129.00,2914,19.38
129.25,2925,19.43
129.50,2933,19.49
129.75,2941,19.54
130.00,2947,19.59
130.25,2956,19.65
130.50,2962,19.70
130.75,2968,19.75
131.00,2974,19.80
131.25,2974,19.80
131.50,2974,19.80
131.75,2974,19.80
132.00,2974,19.81
132.25,2974,19.81
132.50,2976,19.84
132.75,2978,19.86
133.00,2983,19.90
133.25,2990,19.96
133.50,2995,19.99
133.75,2998,20.02
134.00,3008,20.10
134.25,3017,20.15
134.50,3025,20.20
134.75,3040,20.27
135.00,3044,20.29
