time_elapsed,explored_cells,distance
3.25,311,0.00
3.50,311,0.00
3.75,311,0.00
4.00,311,0.00
4.25,311,0.00
4.50,311,0.00
4.75,311,0.00
5.00,313,0.00
5.25,314,0.01
5.50,314,0.01
5.75,314,0.01
6.00,319,0.01
6.25,326,0.04
6.50,329,0.06
6.75,329,0.06
7.00,329,0.06
7.25,329,0.06
7.50,329,0.06
7.75,329,0.06
8.00,329,0.06
8.25,329,0.06
8.50,329,0.07
8.75,329,0.07
9.00,329,0.08
9.25,330,0.11
9.50,332,0.14
9.75,337,0.17
10.00,351,0.20
10.25,370,0.27
10.50,394,0.33
10.75,404,0.38
11.00,419,0.42
11.25,424,0.45
11.50,431,0.47
11.75,446,0.53
12.00,448,0.56
12.25,457,0.59
12.50,470,0.66
12.75,480,0.71
13.00,492,0.76
13.25,510,0.82
13.50,521,0.87
13.75,541,0.94
14.00,554,0.98
14.25,567,1.02
14.50,589,1.08
14.75,601,1.10
15.00,616,1.14
15.25,634,1.22
15.50,644,1.26
15.75,652,1.29
16.00,661,1.33
16.25,663,1.36
16.50,672,1.39
16.75,678,1.45
17.00,684,1.48
17.25,692,1.54
17.50,695,1.58
17.75,698,1.60
18.00,704,1.64
18.25,706,1.67
18.50,709,1.70
18.75,719,1.76
19.00,729,1.80
19.25,737,1.87
19.50,748,1.92
19.75,755,1.98
20.00,763,2.02
20.25,769,2.07
20.50,778,2.10
20.75,781,2.12
21.00,793,2.18
21.25,804,2.23
21.50,807,2.23
21.75,811,2.26
22.00,815,2.30
22.25,818,2.32
22.50,827,2.35
22.75,832,2.41
23.00,842,2.47
23.25,845,2.52
23.50,856,2.58
23.75,862,2.63
24.00,874,2.70
24.25,881,2.74
24.50,892,2.81
24.75,903,2.86
25.00,909,2.92
25.25,920,2.97
25.50,924,3.03
25.75,930,3.04
26.00,934,3.10
26.25,937,3.14
26.50,940,3.17
26.75,941,3.19
27.00,942,3.23
27.25,942,3.26
27.50,943,3.28
27.75,944,3.28
28.00,945,3.29
28.25,951,3.33
28.50,954,3.37
28.75,961,3.40
29.00,961,3.43
29.25,976,3.50
29.50,992,3.56
29.75,999,3.61
30.00,1004,3.64
30.25,1006,3.66
