time_elapsed,explored_cells,distance
2.50,341,0.00
2.75,341,0.00
3.00,341,0.00
3.25,341,0.00
3.50,341,0.00
3.75,341,0.00
4.00,341,0.00
4.25,342,0.00
4.50,347,0.02
4.75,349,0.05
5.00,359,0.11
5.25,367,0.16
5.50,378,0.22
5.75,388,0.27
6.00,400,0.34
6.25,410,0.39
6.50,420,0.44
6.75,436,0.50
7.00,446,0.58
7.25,457,0.65
7.50,465,0.73
7.75,473,0.80
8.00,481,0.88
8.25,483,0.89
8.50,483,0.90
8.75,483,0.90
9.00,484,0.91
9.25,485,0.91
9.50,489,0.93
9.75,491,0.96
10.00,501,1.00
10.25,508,1.06
10.50,520,1.12
10.75,527,1.17
11.00,542,1.24
11.25,549,1.28
11.50,565,1.35
11.75,573,1.40
12.00,585,1.44
12.25,586,1.45
12.50,586,1.45
12.75,586,1.46
13.00,587,1.46
13.25,587,1.46
13.50,587,1.47
13.75,587,1.47
14.00,590,1.50
14.25,598,1.54
14.50,603,1.60
14.75,612,1.66
15.00,618,1.72
15.25,627,1.77
15.50,636,1.85
15.75,647,1.92
16.00,662,2.00
16.25,671,2.05
16.50,684,2.12
16.75,695,2.17
17.00,711,2.22
17.25,733,2.29
17.50,750,2.36
17.75,763,2.43
18.00,771,2.45
18.25,786,2.51
18.50,801,2.57
18.75,810,2.65
19.00,822,2.72
19.25,825,2.78
19.50,834,2.84
19.75,840,2.91
20.00,847,2.98
20.25,847,3.00
20.50,847,3.00
20.75,847,3.00
21.00,847,3.01
21.25,857,3.05
21.50,868,3.11
21.75,879,3.17
22.00,891,3.24
22.25,893,3.26
22.50,893,3.26
22.75,900,3.28
23.00,907,3.34
23.25,921,3.40
23.50,926,3.45
23.75,938,3.51
24.00,945,3.56
24.25,959,3.62
24.50,961,3.66
24.75,973,3.72
25.00,979,3.77
25.25,988,3.84
25.50,993,3.90
25.75,1002,3.97
26.00,1003,4.00
26.25,1003,4.02
26.50,1015,4.08
26.75,1021,4.13
27.00,1033,4.20
27.25,1044,4.25
27.50,1052,4.31
27.75,1056,4.33
28.00,1065,4.37
28.25,1070,4.42
28.50,1083,4.47
28.75,1087,4.52
29.00,1103,4.59
29.25,1112,4.64
29.50,1124,4.70
29.75,1136,4.76
30.00,1147,4.83
30.25,1161,4.90
30.50,1170,4.95
30.75,1183,5.01
31.00,1193,5.06
31.25,1214,5.14
31.50,1229,5.21
31.75,1244,5.29
32.00,1253,5.34
32.25,1265,5.39
32.50,1267,5.42
32.75,1281,5.47
33.00,1287,5.53
33.25,1298,5.59
33.50,1304,5.63
33.75,1315,5.70
34.00,1325,5.75
34.25,1331,5.81
34.50,1337,5.87
34.75,1342,5.92
35.00,1349,5.98
35.25,1353,6.03
35.50,1360,6.10
35.75,1365,6.17
36.00,1374,6.25
36.25,1378,6.32
36.50,1385,6.38
36.75,1392,6.43
37.00,1396,6.49
37.25,1402,6.55
37.50,1410,6.60
37.75,1414,6.64
38.00,1416,6.67
38.25,1425,6.71
38.50,1433,6.76
38.75,1439,6.79
39.00,1449,6.86
39.25,1452,6.89
39.50,1462,6.93
39.75,1466,6.97
40.00,1475,7.03
40.25,1480,7.08
40.50,1492,7.15
40.75,1495,7.19
41.00,1507,7.26
41.25,1510,7.30
41.50,1524,7.36
41.75,1532,7.41
42.00,1543,7.48
42.25,1554,7.53
42.50,1561,7.59
42.75,1572,7.64
43.00,1586,7.72
43.25,1593,7.79
43.50,1603,7.87
43.75,1609,7.94
44.00,1618,8.02
44.25,1618,8.04
44.50,1623,8.08
44.75,1629,8.12
45.00,1642,8.19
45.25,1650,8.25
45.50,1658,8.32
45.75,1673,8.38
46.00,1683,8.45
46.25,1695,8.51
46.50,1702,8.59
46.75,1711,8.65
47.00,1720,8.73
47.25,1730,8.79
47.50,1736,8.87
47.75,1745,8.93
48.00,1750,9.01
48.25,1752,9.03
48.50,1752,9.03
48.75,1752,9.03
49.00,1752,9.04
49.25,1763,9.09
49.50,1769,9.15
49.75,1782,9.21
50.00,1791,9.26
50.25,1803,9.32
50.50,1815,9.37
50.75,1822,9.43
51.00,1835,9.49
51.25,1842,9.54
51.50,1855,9.61
51.75,1860,9.65
52.00,1873,9.72
52.25,1887,9.80
52.50,1901,9.87
52.75,1911,9.95
53.00,1926,10.02
53.25,1938,10.10
53.50,1949,10.17
53.75,1957,10.25
54.00,1970,10.32
54.25,1981,10.38
54.50,1989,10.45
54.75,2000,10.53
55.00,2012,10.60
55.25,2022,10.68
55.50,2029,10.75
55.75,2039,10.83
56.00,2052,10.90
56.25,2056,10.95
56.50,2067,11.03
56.75,2080,11.10
57.00,2089,11.18
57.25,2095,11.25
57.50,2105,11.33
57.75,2115,11.40
58.00,2123,11.48
58.25,2127,11.54
58.50,2136,11.59
58.75,2144,11.67
59.00,2150,11.74
59.25,2159,11.82
59.50,2168,11.89
59.75,2176,11.97
60.00,2181,12.04
60.25,2190,12.12
60.50,2199,12.19
60.75,2207,12.27
61.00,2212,12.34
61.25,2224,12.42
61.50,2233,12.49
61.75,2244,12.57
62.00,2253,12.64
62.25,2254,12.66
62.50,2254,12.66
62.75,2257,12.67
63.00,2265,12.71
63.25,2274,12.78
63.50,2285,12.85
63.75,2288,12.89
64.00,2297,12.96
64.25,2301,12.99
64.50,2305,13.03
64.75,2312,13.09
65.00,2318,13.12
65.25,2322,13.17
65.50,2325,13.20
65.75,2331,13.23
66.00,2336,13.29
66.25,2336,13.31
66.50,2336,13.31
66.75,2336,13.31
67.00,2337,13.32
67.25,2337,13.32
67.50,2345,13.39
67.75,2353,13.44
68.00,2363,13.52
68.25,2363,13.53
68.50,2363,13.54
68.75,2365,13.55
69.00,2373,13.60
69.25,2376,13.65
69.50,2389,13.71
69.75,2390,13.76
70.00,2402,13.83
70.25,2410,13.89
70.50,2420,13.95
70.75,2431,14.00
71.00,2440,14.06
71.25,2452,14.12
71.50,2460,14.16
71.75,2475,14.23
72.00,2487,14.31
72.25,2490,14.33
72.50,2492,14.35
72.75,2503,14.40
73.00,2514,14.47
73.25,2526,14.53
73.50,2535,14.60
73.75,2543,14.66
74.00,2553,14.73
74.25,2555,14.75
74.50,2555,14.75
74.75,2559,14.78
75.00,2566,14.84
75.25,2572,14.91
75.50,2577,14.95
75.75,2584,15.02
76.00,2589,15.07
76.25,2593,15.13
76.50,2598,15.17
76.75,2606,15.23
77.00,2613,15.29
77.25,2619,15.37
77.50,2629,15.43
77.75,2632,15.50
78.00,2637,15.56
78.25,2640,15.59
78.50,2640,15.62
78.75,2641,15.65
79.00,2646,15.69
79.25,2647,15.75
79.50,2655,15.81
79.75,2656,15.86
80.00,2662,15.93
80.25,2662,15.94
80.50,2662,15.94
80.75,2663,15.97
81.00,2669,16.04
81.25,2672,16.09
81.50,2677,16.17
81.75,2683,16.23
82.00,2686,16.29
82.25,2692,16.35
82.50,2699,16.42
82.75,2706,16.49
83.00,2720,16.57
83.25,2734,16.64
83.50,2737,16.72
83.75,2750,16.79
84.00,2761,16.87
84.25,2766,16.92
84.50,2777,16.98
84.75,2781,17.03
85.00,2789,17.09
85.25,2793,17.15
85.50,2798,17.22
85.75,2801,17.30
86.00,2806,17.37
86.25,2806,17.38
86.50,2806,17.39
86.75,2806,17.39
87.00,2808,17.39
87.25,2808,17.40
87.50,2808,17.42
87.75,2808,17.44
88.00,2813,17.51
88.25,2816,17.55
88.50,2821,17.62
88.75,2826,17.67
89.00,2830,17.73
89.25,2835,17.78
89.50,2845,17.86
89.75,2852,17.93
90.00,2872,18.01
90.25,2880,18.06
90.50,2901,18.13
90.75,2912,18.18
91.00,2929,18.24
91.25,2946,18.29
91.50,2962,18.35
91.75,2973,18.38
92.00,2985,18.41
92.25,3000,18.49
92.50,3013,18.54
92.75,3017,18.55
93.00,3031,18.62
93.25,3041,18.68
93.50,3053,18.75
93.75,3068,18.83
94.00,3080,18.90
94.25,3086,18.96
94.50,3101,19.02
94.75,3113,19.10
95.00,3125,19.17
95.25,3135,19.25
95.50,3148,19.32
95.75,3158,19.40
96.00,3170,19.47
96.25,3179,19.54
96.50,3188,19.59
96.75,3193,19.65
97.00,3203,19.71
97.25,3214,19.78
97.50,3221,19.86
97.75,3234,19.93
98.00,3247,20.01
98.25,3249,20.02
98.50,3250,20.04
98.75,3258,20.09
99.00,3266,20.16
99.25,3275,20.22
99.50,3281,20.29
99.75,3293,20.35
100.00,3300,20.43
100.25,3310,20.49
100.50,3317,20.56
100.75,3325,20.63
101.00,3332,20.70
101.25,3341,20.77
101.50,3346,20.84
101.75,3354,20.91
102.00,3357,20.99
102.25,3359,21.00
102.50,3359,21.01
102.75,3359,21.01
103.00,3359,21.02
103.25,3368,21.07
103.50,3373,21.12
103.75,3386,21.19
104.00,3394,21.24
104.25,3406,21.30
104.50,3416,21.35
104.75,3424,21.41
105.00,3434,21.47
105.25,3439,21.52
105.50,3452,21.58
105.75,3455,21.63
106.00,3467,21.70
106.25,3478,21.76
106.50,3486,21.82
106.75,3491,21.88
107.00,3494,21.93
107.25,3499,21.99
107.50,3503,22.07
107.75,3505,22.14
108.00,3508,22.22
108.25,3508,22.24
108.50,3508,22.24
108.75,3509,22.25
109.00,3511,22.28
109.25,3511,22.30
109.50,3520,22.37
109.75,3526,22.43
110.00,3532,22.50
110.25,3543,22.57
110.50,3548,22.62
110.75,3555,22.69
111.00,3562,22.74
111.25,3571,22.81
111.50,3582,22.89
111.75,3593,22.96
112.00,3601,23.04
112.25,3610,23.10
112.50,3617,23.15
112.75,3624,23.21
113.00,3634,23.27
113.25,3645,23.35
113.50,3653,23.42
113.75,3665,23.50
114.00,3676,23.57
114.25,3677,23.63
114.50,3697,23.70
114.75,3703,23.74
115.00,3714,23.81
115.25,3726,23.89
115.50,3739,23.96
115.75,3745,24.04
116.00,3760,24.11
116.25,3760,24.13
116.50,3764,24.14
116.75,3775,24.22
117.00,3786,24.29
117.25,3792,24.36
117.50,3794,24.44
117.75,3794,24.50
118.00,3794,24.56
118.25,3794,24.58
118.50,3794,24.58
118.75,3794,24.58
119.00,3794,24.58
119.25,3794,24.58
119.50,3794,24.59
119.75,3794,24.59
120.00,3794,24.60
120.25,3794,24.63
120.50,3797,24.66
120.75,3798,24.73
121.00,3799,24.76
121.25,3801,24.80
121.50,3802,24.84
121.75,3803,24.90
122.00,3805,24.95
122.25,3806,25.02
122.50,3806,25.07
122.75,3807,25.13
123.00,3807,25.17
123.25,3807,25.23
123.50,3807,25.28
123.75,3807,25.34
124.00,3808,25.39
124.25,3808,25.47
124.50,3809,25.54
124.75,3810,25.62
125.00,3810,25.69
125.25,3810,25.77
125.50,3810,25.84
125.75,3810,25.92
126.00,3810,25.99
126.25,3810,26.07
126.50,3810,26.14
126.75,3810,26.22
127.00,3810,26.29
127.25,3810,26.37
127.50,3810,26.44
127.75,3810,26.52
128.00,3810,26.59
128.25,3810,26.67
128.50,3810,26.74
128.75,3810,26.82
129.00,3810,26.89
129.25,3810,26.97
129.50,3810,27.04
129.75,3810,27.12
130.00,3810,27.19
130.25,3810,27.27
130.50,3810,27.34
130.75,3810,27.41
131.00,3810,27.48
131.25,3810,27.53
131.50,3810,27.56
131.75,3810,27.62
132.00,3811,27.68
132.25,3813,27.72
132.50,3814,27.76
132.75,3814,27.78
133.00,3819,27.85
133.25,3823,27.90
133.50,3825,27.96
133.75,3830,28.02
134.00,3833,28.07
134.25,3833,28.08
134.50,3839,28.13
134.75,3845,28.18
135.00,3849,28.20
135.25,3850,28.23
135.50,3863,28.30
135.75,3883,28.37
136.00,3895,28.42
136.25,3898,28.45
136.50,3911,28.48
136.75,3922,28.53
137.00,3928,28.56
137.25,3943,28.62
137.50,3951,28.66
137.75,3960,28.70
138.00,3972,28.74
138.25,3972,28.75
138.50,3972,28.75
138.75,3972,28.76
139.00,3974,28.76
139.25,3989,28.80
139.50,3999,28.84
139.75,4001,28.86
140.00,4011,28.92
140.25,4011,28.98
140.50,4031,29.05
140.75,4034,29.10
141.00,4045,29.18
141.25,4057,29.25
141.50,4070,29.32
141.75,4079,29.40
142.00,4091,29.48
142.25,4094,29.49
142.50,4097,29.50
142.75,4098,29.50
143.00,4100,29.51
143.25,4107,29.55
143.50,4111,29.59
143.75,4124,29.64
144.00,4135,29.69
144.25,4136,29.76
144.50,4158,29.81
144.75,4168,29.88
145.00,4187,29.96
145.25,4202,30.03
145.50,4215,30.11
145.75,4227,30.18
146.00,4245,30.26
146.25,4252,30.31
146.50,4263,30.37
146.75,4270,30.42
147.00,4281,30.50
147.25,4296,30.57
147.50,4308,30.65
147.75,4316,30.72
148.00,4325,30.80
148.25,4325,30.87
148.50,4342,30.92
148.75,4348,30.98
149.00,4350,31.01
149.25,4355,31.04
149.50,4367,31.11
149.75,4375,31.18
150.00,4401,31.25
150.25,4401,31.32
150.50,4452,31.39
150.75,4459,31.44
151.00,4486,31.51
151.25,4499,31.56
151.50,4505,31.58
151.75,4516,31.65
152.00,4521,31.67
152.25,4521,31.73
152.50,4537,31.79
152.75,4540,31.81
153.00,4543,31.88
153.25,4544,31.94
153.50,4544,31.98
153.75,4544,32.02
154.00,4545,32.05
154.25,4545,32.05
154.50,4545,32.05
154.75,4545,32.05
155.00,4545,32.05
155.25,4545,32.05
155.50,4545,32.05
155.75,4545,32.06
156.00,4545,32.06
156.25,4545,32.06
156.50,4545,32.07
156.75,4545,32.07
157.00,4545,32.11
157.25,4545,32.14
157.50,4545,32.17
157.75,4546,32.24
158.00,4548,32.29
158.25,4552,32.35
158.50,4559,32.40
158.75,4566,32.46
159.00,4579,32.52
159.25,4591,32.60
159.50,4602,32.67
159.75,4616,32.75
160.00,4630,32.82
160.25,4630,32.84
160.50,4638,32.87
160.75,4648,32.94
161.00,4657,33.00
161.25,4668,33.07
161.50,4672,33.14
161.75,4681,33.21
162.00,4685,33.28
162.25,4685,33.29
162.50,4694,33.35
162.75,4696,33.39
163.00,4708,33.46
163.25,4717,33.54
163.50,4723,33.61
163.75,4725,33.69
164.00,4731,33.76
164.25,4731,33.78
164.50,4732,33.79
164.75,4736,33.82
165.00,4736,33.84
165.25,4737,33.84
165.50,4744,33.89
165.75,4747,33.92
166.00,4749,33.95
166.25,4750,34.01
166.50,4763,34.05
166.75,4772,34.11
167.00,4780,34.16
167.25,4797,34.23
167.50,4807,34.29
167.75,4820,34.36
168.00,4833,34.43
168.25,4835,34.50
168.50,4858,34.56
168.75,4868,34.64
169.00,4877,34.70
169.25,4887,34.76
169.50,4890,34.79
169.75,4890,34.82
170.00,4906,34.88
170.25,4906,34.90
170.50,4910,34.92
170.75,4921,34.98
171.00,4930,35.03
171.25,4939,35.10
171.50,4945,35.15
171.75,4950,35.22
172.00,4958,35.30
172.25,4958,35.36
172.50,4967,35.41
172.75,4970,35.45
173.00,4971,35.49
173.25,4976,35.53
173.50,4980,35.60
173.75,4982,35.65
174.00,4987,35.73
174.25,4988,35.80
174.50,4996,35.87
174.75,4999,35.95
175.00,5003,36.01
175.25,5004,36.08
175.50,5006,36.14
175.75,5007,36.21
176.00,5007,36.28
176.25,5007,36.31
176.50,5012,36.35
176.75,5012,36.37
177.00,5012,36.41
177.25,5012,36.48
177.50,5012,36.53
177.75,5014,36.59
178.00,5014,36.65
178.25,5014,36.70
178.50,5015,36.76
178.75,5015,36.81
179.00,5016,36.89
179.25,5016,36.96
179.50,5016,37.04
179.75,5016,37.11
180.00,5016,37.19
180.25,5016,37.26
180.50,5016,37.34
180.75,5016,37.41
181.00,5016,37.49
181.25,5016,37.56
181.50,5016,37.64
181.75,5016,37.71
182.00,5016,37.78
182.25,5016,37.86
182.50,5016,37.93
182.75,5016,38.01
183.00,5016,38.08
183.25,5016,38.16
183.50,5017,38.23
183.75,5017,38.31
184.00,5017,38.38
184.25,5017,38.46
184.50,5017,38.53
184.75,5017,38.61
185.00,5017,38.68
185.25,5017,38.76
185.50,5017,38.83
185.75,5017,38.91
186.00,5017,38.98
186.25,5017,39.06
186.50,5017,39.13
186.75,5017,39.21
187.00,5017,39.28
187.25,5017,39.36
187.50,5017,39.43
187.75,5017,39.51
188.00,5017,39.53
188.25,5017,39.60
188.50,5017,39.66
188.75,5017,39.72
189.00,5017,39.78
189.25,5017,39.85
189.50,5017,39.93
189.75,5017,40.00
190.00,5017,40.08
190.25,5017,40.15
190.50,5017,40.23
190.75,5017,40.30
191.00,5017,40.38
191.25,5017,40.45
191.50,5017,40.53
191.75,5017,40.60
192.00,5017,40.68
192.25,5017,40.75
192.50,5017,40.83
192.75,5017,40.90
193.00,5017,40.98
193.25,5017,41.05
193.50,5017,41.13
193.75,5017,41.20
194.00,5017,41.28
194.25,5017,41.35
194.50,5017,41.43
194.75,5017,41.50
195.00,5017,41.58
195.25,5018,41.65
195.50,5022,41.73
195.75,5025,41.80
196.00,5033,41.88
196.25,5033,41.94
196.50,5047,41.98
196.75,5051,42.01
197.00,5060,42.03
197.25,5070,42.11
197.50,5073,42.16
197.75,5080,42.20
198.00,5086,42.24
198.25,5086,42.28
198.50,5101,42.35
198.75,5107,42.40
199.00,5121,42.47
199.25,5126,42.50
199.50,5144,42.57
199.75,5157,42.61
200.00,5168,42.66
200.25,5168,42.70
200.50,5181,42.73
200.75,5194,42.80
201.00,5199,42.85
201.25,5200,42.88
201.50,5207,42.92
201.75,5212,42.98
202.00,5220,43.04
202.25,5220,43.10
202.50,5232,43.17
202.75,5238,43.21
203.00,5246,43.28
203.25,5254,43.33
203.50,5266,43.41
203.75,5274,43.48
204.00,5287,43.56
204.25,5288,43.61
204.50,5302,43.67
204.75,5309,43.72
205.00,5317,43.79
205.25,5326,43.84
205.50,5332,43.89
205.75,5343,43.95
206.00,5348,44.00
206.25,5348,44.07
206.50,5366,44.11
206.75,5374,44.19
207.00,5381,44.26
207.25,5381,44.34
207.50,5383,44.41
207.75,5383,44.49
208.00,5383,44.56
208.25,5383,44.58
208.50,5383,44.58
208.75,5383,44.58
209.00,5383,44.58
209.25,5383,44.59
209.50,5383,44.59
209.75,5383,44.60
210.00,5384,44.65
210.25,5384,44.71
210.50,5388,44.77
210.75,5389,44.82
211.00,5394,44.88
211.25,5400,44.93
211.50,5404,45.00
211.75,5410,45.08
212.00,5420,45.15
212.25,5421,45.21
212.50,5431,45.26
212.75,5434,45.32
213.00,5443,45.39
213.25,5456,45.46
213.50,5476,45.54
213.75,5482,45.61
214.00,5511,45.69
214.25,5511,45.73
214.50,5543,45.80
214.75,5551,45.83
215.00,5552,45.84
215.25,5563,45.87
215.50,5573,45.91
215.75,5580,45.96
216.00,5589,46.03
216.25,5589,46.08
216.50,5604,46.14
216.75,5614,46.19
217.00,5619,46.24
217.25,5634,46.30
217.50,5641,46.35
217.75,5651,46.41
218.00,5663,46.46
218.25,5663,46.48
218.50,5669,46.48
