time_elapsed,explored_cells,distance
3.00,341,0.00
3.25,341,0.00
3.50,341,0.00
3.75,341,0.00
4.00,341,0.00
4.25,341,0.00
4.50,341,0.00
4.75,341,0.00
5.00,345,0.01
5.25,345,0.01
5.50,345,0.02
5.75,345,0.02
6.00,351,0.06
6.25,361,0.09
6.50,362,0.11
6.75,378,0.17
7.00,395,0.24
7.25,413,0.31
7.50,430,0.38
7.75,439,0.43
8.00,445,0.46
8.25,449,0.49
8.50,462,0.54
8.75,470,0.59
9.00,488,0.65
9.25,497,0.70
9.50,511,0.76
9.75,524,0.81
10.00,536,0.87
10.25,550,0.93
10.50,559,0.98
10.75,576,1.04
11.00,583,1.09
11.25,602,1.16
11.50,610,1.20
11.75,625,1.27
12.00,641,1.32
12.25,651,1.38
12.50,667,1.43
12.75,674,1.49
13.00,693,1.55
13.25,697,1.59
13.50,717,1.66
13.75,724,1.70
14.00,737,1.77
14.25,747,1.82
14.50,751,1.88
14.75,761,1.94
15.00,764,1.99
15.25,775,2.05
15.50,775,2.09
15.75,780,2.16
16.00,781,2.21
16.25,782,2.28
16.50,784,2.36
16.75,784,2.40
17.00,784,2.41
17.25,784,2.41
17.50,785,2.43
17.75,786,2.46
18.00,792,2.49
18.25,795,2.54
18.50,796,2.57
18.75,804,2.61
19.00,809,2.65
19.25,815,2.68
19.50,818,2.71
19.75,821,2.76
20.00,826,2.80
20.25,840,2.88
20.50,850,2.95
20.75,861,3.02
21.00,865,3.07
21.25,868,3.10
21.50,876,3.13
21.75,880,3.14
22.00,880,3.14
22.25,883,3.16
22.50,886,3.20
22.75,892,3.23
23.00,893,3.26
23.25,896,3.33
23.50,898,3.34
23.75,905,3.39
24.00,907,3.42
24.25,909,3.44
24.50,914,3.47
24.75,921,3.52
25.00,927,3.55
25.25,934,3.59
25.50,936,3.63
25.75,941,3.65
26.00,949,3.70
26.25,953,3.75
26.50,963,3.82
26.75,973,3.87
27.00,979,3.92
27.25,988,3.96
27.50,1006,4.03
27.75,1019,4.11
28.00,1024,4.16
28.25,1040,4.22
28.50,1043,4.26
28.75,1054,4.31
29.00,1058,4.36
29.25,1070,4.42
29.50,1073,4.47
29.75,1084,4.53
30.00,1089,4.58
30.25,1099,4.66
30.50,1113,4.73
30.75,1124,4.81
31.00,1131,4.86
31.25,1138,4.89
31.50,1143,4.94
31.75,1150,4.98
32.00,1155,5.04
32.25,1161,5.09
32.50,1167,5.15
32.75,1169,5.19
33.00,1179,5.25
33.25,1184,5.29
33.50,1193,5.35
33.75,1199,5.40
34.00,1209,5.46
34.25,1220,5.51
34.50,1230,5.57
34.75,1242,5.63
35.00,1254,5.70
35.25,1273,5.78
35.50,1287,5.85
35.75,1301,5.93
36.00,1314,6.00
36.25,1326,6.07
36.50,1329,6.10
36.75,1341,6.15
37.00,1344,6.19
37.25,1347,6.21
37.50,1356,6.26
37.75,1359,6.28
38.00,1364,6.31
38.25,1375,6.36
38.50,1381,6.41
38.75,1396,6.48
39.00,1406,6.52
39.25,1410,6.55
39.50,1422,6.59
39.75,1432,6.66
40.00,1436,6.66
40.25,1437,6.67
40.50,1441,6.70
40.75,1447,6.73
41.00,1452,6.76
41.25,1460,6.80
41.50,1465,6.85
41.75,1477,6.91
42.00,1481,6.96
42.25,1495,7.02
42.50,1502,7.07
42.75,1507,7.09
43.00,1514,7.14
43.25,1524,7.18
43.50,1531,7.21
43.75,1531,7.23
44.00,1549,7.30
44.25,1558,7.34
44.50,1559,7.35
44.75,1560,7.35
45.00,1563,7.37
45.25,1569,7.41
45.50,1575,7.44
45.75,1580,7.46
46.00,1587,7.52
46.25,1596,7.56
46.50,1606,7.63
46.75,1610,7.65
47.00,1622,7.71
47.25,1630,7.76
47.50,1639,7.82
47.75,1648,7.87
48.00,1655,7.93
48.25,1665,7.99
48.50,1671,8.04
48.75,1682,8.10
49.00,1685,8.15
49.25,1694,8.22
49.50,1701,8.30
49.75,1708,8.37
50.00,1712,8.43
50.25,1714,8.49
50.50,1716,8.54
50.75,1716,8.56
51.00,1716,8.56
51.25,1717,8.56
51.50,1720,8.59
51.75,1721,8.62
52.00,1729,8.66
52.25,1734,8.69
52.50,1736,8.72
52.75,1747,8.77
53.00,1753,8.83
53.25,1767,8.89
53.50,1771,8.93
53.75,1784,9.00
54.00,1793,9.04
54.25,1805,9.11
54.50,1817,9.16
54.75,1826,9.22
55.00,1839,9.28
55.25,1846,9.33
55.50,1862,9.39
55.75,1865,9.43
56.00,1882,9.50
56.25,1894,9.54
56.50,1906,9.61
56.75,1921,9.66
57.00,1928,9.72
57.25,1943,9.77
57.50,1950,9.83
57.75,1965,9.89
58.00,1967,9.93
58.25,1982,10.01
58.50,1994,10.08
58.75,2004,10.16
59.00,2010,10.22
59.25,2018,10.27
59.50,2022,10.33
59.75,2026,10.36
60.00,2030,10.40
60.25,2031,10.44
60.50,2035,10.47
60.75,2039,10.50
61.00,2050,10.57
61.25,2058,10.64
61.50,2061,10.68
61.75,2062,10.70
62.00,2062,10.75
62.25,2062,10.81
62.50,2065,10.85
62.75,2065,10.85
63.01,2067,10.88
63.25,2068,10.92
63.50,2070,10.94
63.75,2077,10.99
64.00,2080,11.04
64.25,2090,11.10
64.50,2093,11.15
64.75,2103,11.21
65.00,2109,11.26
65.25,2118,11.33
65.50,2128,11.37
65.75,2135,11.43
66.00,2147,11.49
66.25,2151,11.54
66.50,2166,11.60
66.75,2170,11.65
67.00,2185,11.71
67.25,2195,11.76
67.50,2207,11.83
67.75,2223,11.88
68.00,2229,11.94
68.25,2237,11.97
68.50,2242,12.02
68.75,2245,12.06
69.00,2251,12.08
69.25,2252,12.12
69.50,2253,12.19
69.75,2259,12.24
70.00,2260,12.28
70.25,2260,12.31
70.50,2260,12.33
70.75,2267,12.39
71.00,2269,12.42
71.25,2269,12.44
71.50,2276,12.49
71.75,2286,12.56
72.00,2295,12.63
72.25,2314,12.69
72.50,2328,12.76
72.75,2349,12.84
73.00,2359,12.89
73.25,2370,12.94
73.50,2376,12.98
73.75,2378,13.00
74.00,2389,13.04
74.25,2393,13.10
74.50,2396,13.11
74.75,2396,13.11
75.00,2396,13.11
75.25,2396,13.11
75.50,2396,13.11
75.75,2396,13.11
76.00,2396,13.11
76.25,2396,13.12
76.50,2396,13.12
76.75,2396,13.12
77.00,2396,13.12
77.25,2396,13.13
77.50,2396,13.13
77.75,2396,13.13
78.00,2396,13.14
78.25,2396,13.17
78.50,2396,13.19
78.75,2401,13.24
79.00,2403,13.27
79.25,2405,13.30
79.50,2406,13.32
79.75,2410,13.37
80.00,2413,13.41
80.25,2418,13.45
80.50,2418,13.47
80.75,2430,13.53
81.00,2435,13.58
81.25,2442,13.62
81.50,2445,13.66
81.75,2447,13.69
82.00,2447,13.71
82.25,2449,13.79
82.50,2450,13.82
82.75,2453,13.84
83.01,2453,13.84
83.25,2458,13.89
83.50,2460,13.92
83.76,2463,13.94
84.00,2473,14.01
84.25,2485,14.09
84.50,2490,14.14
84.75,2500,14.20
85.00,2504,14.25
85.26,2511,14.31
85.50,2519,14.36
85.75,2526,14.42
86.01,2533,14.47
86.26,2537,14.53
86.51,2547,14.59
86.76,2551,14.64
87.01,2562,14.70
87.25,2565,14.75
87.51,2572,14.81
87.76,2575,14.85
88.01,2582,14.90
88.25,2584,14.94
88.51,2584,14.96
88.76,2584,14.96
89.00,2584,14.97
89.26,2587,15.01
89.51,2588,15.05
89.76,2589,15.09
90.01,2590,15.11
90.26,2590,15.13
90.51,2590,15.16
90.76,2593,15.19
91.01,2594,15.23
91.26,2600,15.31
91.51,2608,15.38
91.76,2613,15.46
92.01,2626,15.53
92.26,2627,15.59
92.51,2629,15.62
92.76,2632,15.66
93.01,2633,15.70
93.26,2633,15.72
93.51,2638,15.79
93.76,2640,15.83
94.01,2644,15.90
94.26,2649,15.94
94.51,2650,16.01
94.76,2656,16.06
95.01,2659,16.11
95.26,2666,16.17
95.51,2667,16.22
95.76,2676,16.29
96.01,2677,16.33
96.26,2690,16.40
96.51,2701,16.48
96.76,2709,16.55
97.01,2725,16.63
97.26,2743,16.70
97.51,2757,16.78
97.76,2767,16.83
98.01,2777,16.86
98.26,2791,16.91
98.51,2799,16.94
98.76,2804,16.97
99.01,2814,17.01
99.26,2819,17.08
99.51,2826,17.13
99.76,2831,17.17
100.01,2833,17.20
100.26,2837,17.23
100.51,2842,17.28
100.76,2846,17.33
101.01,2854,17.40
101.26,2862,17.44
101.51,2865,17.51
101.76,2871,17.56
102.01,2878,17.61
102.26,2887,17.67
102.51,2890,17.72
102.76,2901,17.79
103.01,2906,17.83
103.26,2914,17.90
103.51,2925,17.95
103.76,2931,18.01
104.01,2940,18.06
104.26,2945,18.12
104.51,2959,18.18
104.76,2962,18.22
105.01,2974,18.29
105.26,2975,18.33
105.51,2985,18.41
105.76,2993,18.48
106.01,2996,18.56
106.26,2996,18.63
106.51,2999,18.71
106.76,2999,18.74
107.01,2999,18.75
107.26,2999,18.75
107.51,2999,18.77
107.76,2999,18.79
108.01,3001,18.82
108.26,3004,18.88
108.51,3005,18.91
108.76,3009,18.96
109.01,3010,19.01
109.26,3015,19.07
109.51,3016,19.12
109.76,3023,19.18
110.01,3030,19.23
110.26,3033,19.29
110.51,3039,19.33
110.76,3043,19.38
111.01,3044,19.42
111.26,3049,19.45
111.51,3054,19.48
111.76,3058,19.53
112.01,3065,19.56
112.26,3075,19.64
112.51,3090,19.71
112.76,3100,19.77
113.01,3103,19.78
113.26,3114,19.81
113.51,3121,19.85
113.76,3126,19.88
114.01,3135,19.90
114.26,3143,19.96
114.51,3145,19.99
114.76,3148,20.00
115.01,3148,20.00
115.26,3151,20.00
115.51,3152,20.01
115.76,3155,20.01
116.01,3160,20.04
116.26,3164,20.07
116.51,3171,20.11
116.76,3181,20.18
117.01,3201,20.25
117.26,3221,20.32
117.51,3232,20.39
117.76,3243,20.43
118.01,3254,20.49
118.26,3256,20.52
118.51,3263,20.55
118.76,3268,20.61
119.01,3278,20.66
119.26,3283,20.72
119.51,3292,20.78
119.76,3296,20.83
120.01,3307,20.89
120.26,3308,20.93
120.51,3319,21.00
120.76,3324,21.05
121.01,3330,21.11
121.26,3338,21.16
121.51,3340,21.22
121.76,3345,21.27
122.01,3346,21.33
122.26,3347,21.35
122.51,3347,21.35
122.76,3348,21.35
123.01,3349,21.38
123.26,3350,21.40
123.51,3358,21.45
123.76,3362,21.48
124.01,3365,21.51
124.26,3373,21.55
124.51,3378,21.59
124.76,3385,21.62
125.01,3389,21.65
125.26,3395,21.72
125.51,3404,21.79
125.76,3413,21.85
126.01,3421,21.90
126.26,3428,21.97
126.51,3438,22.04
126.76,3442,22.11
127.01,3453,22.17
127.26,3454,22.22
127.51,3456,22.24
127.76,3467,22.30
128.01,3469,22.33
128.26,3477,22.37
128.51,3484,22.43
128.76,3494,22.48
129.01,3500,22.54
129.26,3515,22.60
129.51,3519,22.65
129.76,3533,22.71
130.01,3539,22.75
130.26,3550,22.83
130.51,3564,22.90
130.76,3580,22.98
131.01,3585,23.03
131.26,3600,23.09
131.51,3602,23.14
131.76,3614,23.19
132.01,3618,23.23
132.26,3624,23.26
132.51,3627,23.29
132.76,3629,23.33
133.01,3631,23.40
133.26,3631,23.41
133.51,3632,23.41
133.76,3636,23.44
134.01,3640,23.48
134.26,3642,23.50
134.51,3647,23.54
134.76,3653,23.59
135.01,3662,23.65
135.26,3670,23.71
135.51,3676,23.74
135.76,3685,23.78
136.01,3695,23.85
136.26,3710,23.92
136.51,3720,23.96
136.76,3723,23.98
137.01,3729,24.04
137.26,3737,24.10
137.51,3744,24.17
137.76,3748,24.22
138.01,3752,24.27
138.26,3752,24.30
138.51,3755,24.35
138.76,3756,24.40
139.01,3758,24.46
139.26,3758,24.51
139.51,3760,24.58
139.76,3762,24.62
140.01,3763,24.68
140.26,3763,24.71
140.51,3763,24.71
140.76,3763,24.71
141.01,3763,24.71
141.26,3763,24.71
141.51,3763,24.71
141.76,3763,24.71
142.01,3763,24.71
142.26,3763,24.72
142.51,3763,24.72
142.76,3763,24.72
143.01,3764,24.75
143.26,3764,24.79
143.51,3764,24.82
143.76,3764,24.84
144.01,3764,24.88
144.26,3764,24.96
144.51,3764,25.02
144.76,3764,25.08
145.01,3764,25.12
145.26,3764,25.14
145.51,3764,25.16
145.76,3764,25.23
146.01,3764,25.26
146.26,3764,25.33
146.51,3764,25.40
146.76,3765,25.45
147.01,3768,25.50
147.26,3769,25.58
147.51,3772,25.63
147.76,3772,25.66
148.01,3772,25.69
148.26,3772,25.69
148.51,3772,25.69
148.76,3772,25.69
149.01,3772,25.69
149.26,3772,25.70
149.51,3772,25.70
149.76,3772,25.70
150.01,3772,25.71
150.26,3772,25.74
150.51,3772,25.77
150.76,3772,25.79
151.01,3772,25.85
151.26,3772,25.92
151.51,3772,25.99
151.76,3772,26.02
152.01,3772,26.07
152.26,3772,26.10
152.51,3772,26.12
152.76,3772,26.14
153.01,3772,26.21
153.26,3772,26.28
153.51,3772,26.34
153.76,3772,26.36
154.01,3772,26.43
154.26,3772,26.48
154.51,3772,26.52
154.76,3772,26.54
155.01,3772,26.59
155.26,3772,26.67
155.51,3772,26.73
155.76,3773,26.78
156.01,3773,26.86
156.26,3774,26.92
156.51,3774,26.94
156.76,3774,26.97
157.01,3774,27.04
157.26,3774,27.08
157.51,3774,27.08
157.76,3774,27.08
158.01,3774,27.08
158.26,3774,27.08
158.51,3774,27.09
158.76,3774,27.09
159.01,3774,27.09
159.26,3774,27.09
159.51,3774,27.10
159.76,3774,27.12
160.01,3774,27.13
160.26,3774,27.17
160.51,3774,27.20
