time_elapsed,explored_cells,distance
3.75,341,0.00
4.00,341,0.00
4.25,341,0.00
4.50,341,0.00
4.75,341,0.00
5.00,342,0.00
5.25,343,0.00
5.50,344,0.01
5.75,344,0.01
6.00,347,0.01
6.25,347,0.02
6.50,348,0.02
6.75,348,0.02
7.00,349,0.03
7.25,351,0.06
7.50,364,0.11
7.75,370,0.16
8.00,382,0.22
8.25,389,0.27
8.50,401,0.33
8.75,411,0.38
9.00,420,0.44
9.25,425,0.46
9.50,436,0.51
9.75,442,0.55
10.00,449,0.59
10.25,450,0.61
10.50,462,0.65
10.75,466,0.68
11.00,469,0.70
11.25,481,0.77
11.50,490,0.82
11.75,501,0.88
12.00,506,0.93
12.25,516,0.98
12.50,517,1.01
12.75,522,1.03
13.00,529,1.10
13.25,535,1.14
13.50,541,1.21
13.75,541,1.23
14.00,545,1.26
14.25,554,1.31
14.50,559,1.34
14.75,560,1.37
15.00,573,1.41
15.25,588,1.48
15.50,598,1.53
15.75,618,1.60
16.00,637,1.65
16.25,647,1.67
16.50,657,1.71
16.75,661,1.74
17.00,671,1.77
17.25,684,1.83
17.50,695,1.86
17.75,711,1.93
18.00,722,1.97
18.25,733,2.04
18.50,747,2.09
18.75,761,2.15
19.00,766,2.16
19.25,766,2.17
19.50,770,2.18
19.75,778,2.21
20.00,781,2.23
20.25,782,2.27
20.50,784,2.31
20.75,784,2.33
21.00,785,2.36
21.25,785,2.40
21.50,785,2.43
21.75,787,2.46
22.00,791,2.51
22.25,791,2.51
22.50,791,2.52
22.75,793,2.53
23.00,795,2.56
23.25,797,2.59
23.50,805,2.64
23.75,809,2.69
24.00,818,2.75
24.25,828,2.80
24.50,836,2.86
24.75,847,2.91
25.00,854,2.97
25.25,865,3.03
25.50,871,3.08
25.75,884,3.14
26.00,889,3.19
26.25,900,3.23
26.50,903,3.28
26.75,910,3.31
27.00,916,3.33
27.25,919,3.38
27.50,919,3.41
27.75,927,3.45
28.00,931,3.49
28.25,933,3.52
28.50,938,3.54
28.75,950,3.60
29.00,960,3.66
29.25,970,3.71
29.50,982,3.77
29.75,992,3.82
30.00,1007,3.88
30.25,1011,3.93
30.50,1025,3.99
30.75,1035,4.04
31.00,1043,4.11
31.25,1051,4.14
31.50,1055,4.20
31.75,1060,4.23
32.00,1067,4.26
32.25,1067,4.29
32.50,1068,4.32
32.75,1068,4.32
33.00,1068,4.32
33.25,1068,4.32
33.50,1068,4.32
33.75,1068,4.33
34.00,1068,4.33
34.25,1068,4.33
34.50,1068,4.34
34.75,1069,4.35
35.00,1071,4.37
35.25,1074,4.40
35.50,1077,4.44
35.75,1083,4.47
36.00,1092,4.49
36.25,1102,4.55
36.50,1112,4.59
36.75,1125,4.66
37.00,1142,4.71
37.25,1156,4.77
37.50,1162,4.81
37.75,1179,4.87
38.00,1192,4.93
38.25,1205,4.98
38.50,1212,5.03
38.75,1232,5.10
39.00,1244,5.15
39.25,1250,5.17
39.50,1250,5.18
39.75,1252,5.18
40.00,1254,5.19
40.25,1256,5.21
40.50,1263,5.25
40.75,1270,5.28
41.00,1273,5.30
41.25,1279,5.35
41.50,1281,5.38
41.75,1293,5.42
42.00,1306,5.49
42.25,1316,5.54
42.50,1328,5.60
42.75,1340,5.65
43.00,1354,5.72
43.25,1366,5.77
43.50,1376,5.82
43.75,1390,5.88
44.00,1391,5.89
44.25,1415,6.03
44.50,1418,6.06
44.75,1419,6.06
45.00,1421,6.06
45.25,1421,6.07
45.50,1422,6.07
45.75,1431,6.11
46.00,1431,6.12
46.25,1438,6.17
46.50,1447,6.24
46.75,1461,6.29
47.00,1471,6.36
47.25,1482,6.41
47.50,1488,6.43
47.75,1495,6.46
48.00,1500,6.49
48.25,1506,6.50
48.50,1518,6.58
48.75,1532,6.63
49.00,1544,6.69
49.25,1551,6.74
49.50,1569,6.81
49.75,1583,6.86
50.00,1595,6.92
50.25,1603,6.96
50.50,1615,7.01
50.75,1618,7.04
51.00,1625,7.06
51.25,1636,7.13
51.50,1648,7.18
51.75,1658,7.23
52.00,1665,7.27
52.25,1670,7.30
52.50,1673,7.33
52.75,1678,7.36
53.00,1680,7.38
53.25,1693,7.44
53.50,1706,7.50
53.75,1717,7.55
54.00,1726,7.61
54.25,1737,7.66
54.49,1749,7.72
54.74,1762,7.77
55.00,1767,7.79
55.25,1767,7.80
55.50,1767,7.80
55.75,1772,7.83
55.99,1774,7.86
56.25,1781,7.90
56.49,1784,7.96
56.75,1793,8.02
