time_elapsed,explored_cells,distance
5.50,341,0.00
5.75,341,0.00
6.00,341,0.00
6.25,341,0.00
6.50,341,0.00
6.75,341,0.00
7.00,341,0.00
7.25,341,0.00
7.50,341,0.00
7.75,341,0.00
8.00,345,0.01
8.25,345,0.01
8.50,345,0.02
8.75,345,0.02
9.00,351,0.06
9.25,361,0.09
9.50,362,0.11
9.75,380,0.18
10.00,396,0.25
10.25,413,0.32
10.50,433,0.40
10.75,447,0.47
11.00,461,0.52
11.25,477,0.59
11.50,489,0.65
11.75,504,0.71
12.00,512,0.74
12.25,512,0.77
12.50,525,0.82
12.75,535,0.88
13.00,538,0.90
13.25,546,0.94
13.50,549,0.97
13.75,554,1.00
14.00,563,1.06
14.25,572,1.10
14.50,581,1.18
14.75,587,1.22
15.00,594,1.28
15.25,600,1.33
15.50,601,1.33
15.75,606,1.37
16.00,608,1.40
16.25,611,1.43
16.50,615,1.48
16.75,616,1.53
17.00,620,1.59
17.25,623,1.64
17.50,626,1.71
17.75,629,1.76
18.00,631,1.82
18.25,634,1.87
18.50,636,1.92
18.75,640,1.97
19.00,643,2.02
19.25,647,2.05
19.50,649,2.07
19.75,660,2.12
20.00,672,2.19
20.25,688,2.25
20.50,696,2.28
20.75,699,2.31
21.00,714,2.36
21.25,725,2.40
21.50,739,2.44
21.75,748,2.50
22.00,761,2.54
22.25,776,2.59
22.50,792,2.64
22.75,816,2.71
23.00,833,2.78
23.25,837,2.81
23.50,840,2.83
23.75,852,2.89
24.00,854,2.92
24.25,863,2.95
24.50,866,3.02
24.75,876,3.07
25.00,881,3.13
25.25,890,3.18
25.50,893,3.23
25.75,904,3.29
26.00,908,3.34
26.25,917,3.41
26.50,930,3.49
26.75,934,3.54
27.00,946,3.60
27.25,952,3.64
27.50,962,3.71
27.75,971,3.76
28.00,978,3.82
28.25,987,3.88
28.50,992,3.93
28.75,1003,3.99
29.00,1005,4.04
29.25,1018,4.10
29.50,1022,4.15
29.75,1032,4.21
30.00,1042,4.26
30.25,1047,4.32
30.50,1052,4.38
30.75,1055,4.43
31.00,1058,4.46
31.25,1061,4.52
31.50,1062,4.55
31.75,1065,4.58
32.00,1067,4.59
32.25,1073,4.62
32.50,1077,4.66
32.74,1079,4.69
32.99,1088,4.73
33.25,1095,4.79
33.50,1108,4.85
33.75,1112,4.90
34.00,1126,4.96
34.24,1132,5.00
34.49,1145,5.07
34.74,1156,5.12
35.00,1168,5.18
35.25,1179,5.23
35.49,1188,5.29
35.74,1204,5.35
35.99,1208,5.40
36.24,1227,5.46
36.50,1234,5.51
36.74,1246,5.57
36.99,1260,5.62
37.24,1269,5.68
37.49,1281,5.74
37.74,1290,5.79
37.99,1306,5.85
38.24,1310,5.90
38.49,1327,5.96
38.74,1334,6.01
38.99,1349,6.08
39.24,1351,6.11
39.49,1359,6.15
39.74,1361,6.20
39.99,1363,6.23
40.24,1364,6.25
40.49,1366,6.31
40.74,1367,6.38
40.99,1367,6.43
41.24,1367,6.46
41.49,1367,6.48
41.74,1367,6.55
41.99,1367,6.60
42.24,1367,6.60
42.49,1367,6.60
42.74,1367,6.61
42.99,1367,6.61
43.24,1367,6.62
43.49,1368,6.66
43.74,1369,6.69
43.99,1369,6.72
44.24,1371,6.76
44.49,1372,6.82
44.74,1377,6.87
44.99,1379,6.92
45.24,1386,6.98
45.49,1391,7.03
45.74,1394,7.10
45.99,1408,7.14
46.24,1415,7.21
46.49,1422,7.24
46.74,1427,7.28
46.99,1429,7.32
47.24,1434,7.35
47.49,1437,7.38
47.74,1439,7.43
47.99,1443,7.49
48.24,1444,7.50
48.49,1444,7.50
48.74,1447,7.52
48.99,1450,7.56
49.24,1456,7.59
49.49,1461,7.62
49.74,1470,7.68
49.99,1482,7.74
50.24,1486,7.79
50.49,1498,7.85
50.74,1503,7.90
50.99,1515,7.96
51.24,1521,8.00
51.49,1531,8.07
51.74,1541,8.12
51.99,1547,8.18
52.24,1556,8.23
52.49,1562,8.29
52.74,1573,8.35
52.99,1578,8.39
53.24,1593,8.46
53.49,1600,8.51
53.74,1609,8.57
53.99,1612,8.62
54.24,1612,8.68
54.49,1617,8.71
54.74,1619,8.76
54.99,1619,8.80
55.24,1621,8.83
55.49,1621,8.85
55.74,1624,8.93
55.99,1625,8.98
56.24,1625,9.04
56.49,1626,9.11
56.74,1626,9.17
56.99,1626,9.20
57.24,1626,9.22
57.49,1626,9.28
57.74,1626,9.33
57.99,1626,9.40
58.24,1626,9.47
58.49,1628,9.52
58.74,1628,9.59
58.99,1628,9.67
59.24,1628,9.72
59.49,1629,9.78
59.74,1630,9.86
59.99,1630,9.93
60.24,1630,10.01
60.49,1630,10.08
60.74,1630,10.16
60.99,1630,10.23
61.24,1630,10.31
61.49,1630,10.38
61.74,1630,10.46
61.99,1630,10.53
62.24,1630,10.61
62.49,1630,10.68
62.74,1630,10.76
62.99,1630,10.83
63.24,1630,10.91
63.49,1630,10.98
63.74,1630,11.06
63.99,1630,11.13
64.24,1630,11.21
64.49,1630,11.28
64.74,1630,11.36
64.99,1630,11.43
65.24,1630,11.51
65.49,1631,11.57
65.74,1631,11.58
65.99,1634,11.66
66.24,1635,11.73
66.49,1639,11.81
66.74,1640,11.86
66.99,1642,11.89
67.24,1644,11.93
67.49,1645,11.95
67.74,1648,12.00
67.99,1650,12.06
68.24,1650,12.11
68.49,1655,12.16
68.74,1662,12.23
68.99,1666,12.29
69.24,1670,12.34
69.49,1673,12.38
69.74,1690,12.45
69.99,1702,12.51
70.24,1702,12.54
70.49,1720,12.56
70.74,1721,12.57
70.99,1727,12.60
71.24,1731,12.63
71.49,1742,12.66
71.74,1751,12.70
71.99,1759,12.73
72.24,1759,12.77
72.49,1779,12.83
72.74,1793,12.87
72.99,1805,12.92
73.24,1815,12.96
73.49,1827,12.99
73.74,1830,13.01
73.99,1843,13.07
74.24,1843,13.13
74.49,1864,13.19
74.74,1868,13.22
74.99,1870,13.24
75.24,1877,13.31
75.49,1882,13.35
75.74,1886,13.38
75.99,1900,13.44
76.24,1900,13.52
76.49,1926,13.58
76.74,1936,13.63
76.99,1944,13.70
77.24,1956,13.75
77.49,1970,13.80
77.74,1972,13.83
77.99,1980,13.87
78.24,1992,13.95
78.49,1997,14.02
78.74,2007,14.06
78.99,2010,14.12
79.24,2014,14.15
79.49,2017,14.18
79.74,2022,14.22
79.99,2035,14.27
80.24,2035,14.33
80.49,2056,14.39
80.74,2063,14.44
80.99,2069,14.49
81.24,2075,14.55
81.49,2080,14.58
81.74,2083,14.64
81.99,2086,14.69
82.24,2086,14.77
82.49,2094,14.83
82.74,2098,14.88
82.99,2106,14.96
83.24,2106,14.97
83.49,2110,15.00
83.74,2115,15.05
83.99,2118,15.09
84.24,2118,15.11
84.49,2129,15.15
84.74,2136,15.22
84.99,2145,15.27
85.24,2152,15.31
85.49,2156,15.34
85.74,2156,15.36
85.99,2157,15.36
86.24,2157,15.38
86.49,2161,15.40
86.74,2172,15.45
86.99,2185,15.53
87.24,2204,15.60
87.49,2226,15.68
87.74,2246,15.75
87.99,2270,15.83
88.24,2270,15.90
88.49,2300,15.96
88.74,2302,15.99
88.99,2306,16.04
89.24,2308,16.07
89.49,2309,16.10
89.74,2311,16.10
89.99,2312,16.11
90.24,2312,16.12
90.49,2313,16.14
90.74,2315,16.15
90.99,2322,16.19
91.24,2326,16.23
91.49,2330,16.25
91.74,2341,16.31
91.99,2348,16.36
92.24,2348,16.39
92.49,2361,16.43
92.74,2367,16.46
92.99,2371,16.48
93.24,2375,16.52
93.49,2380,16.55
93.74,2386,16.57
93.99,2397,16.64
94.24,2397,16.69
94.49,2416,16.75
94.74,2424,16.78
94.99,2430,16.84
95.24,2441,16.89
95.49,2446,16.95
95.74,2456,17.01
95.99,2460,17.06
96.24,2460,17.12
96.49,2472,17.16
96.74,2483,17.23
96.99,2486,17.28
97.24,2493,17.35
97.49,2500,17.43
97.74,2503,17.49
97.99,2507,17.52
98.24,2507,17.56
98.49,2512,17.60
98.74,2512,17.62
98.99,2522,17.68
99.24,2528,17.75
99.49,2534,17.80
99.74,2537,17.83
99.99,2538,17.85
100.24,2538,17.85
100.49,2539,17.88
100.74,2539,17.90
100.99,2543,17.92
101.24,2547,17.97
101.49,2550,18.00
101.74,2553,18.02
101.99,2561,18.08
102.24,2561,18.12
102.49,2573,18.19
102.74,2581,18.24
102.99,2590,18.30
103.24,2599,18.35
103.49,2604,18.41
103.74,2615,18.46
103.99,2621,18.51
104.24,2621,18.58
104.49,2636,18.62
104.74,2651,18.69
104.99,2659,18.74
105.24,2667,18.81
105.49,2683,18.89
105.74,2695,18.94
105.99,2699,18.98
106.24,2699,19.02
106.49,2705,19.05
106.74,2708,19.08
106.99,2710,19.12
107.24,2710,19.15
107.49,2716,19.20
107.74,2719,19.23
107.99,2722,19.26
108.24,2722,19.32
108.49,2733,19.39
108.74,2748,19.44
108.99,2752,19.47
109.24,2756,19.54
109.49,2760,19.62
109.74,2761,19.67
109.99,2765,19.73
110.24,2765,19.77
110.49,2765,19.80
110.74,2768,19.86
110.99,2771,19.92
111.24,2774,19.99
111.49,2775,20.07
111.74,2777,20.11
111.99,2777,20.12
112.24,2777,20.12
112.49,2777,20.12
112.74,2777,20.13
112.99,2777,20.15
113.24,2778,20.17
113.49,2779,20.20
113.74,2781,20.27
113.99,2782,20.32
114.24,2782,20.37
114.49,2785,20.43
114.74,2787,20.48
114.99,2788,20.50
115.24,2788,20.54
115.49,2790,20.61
115.74,2793,20.69
115.99,2796,20.76
116.24,2796,20.84
116.49,2818,20.91
116.74,2822,20.98
116.99,2832,21.03
117.24,2836,21.06
117.49,2839,21.08
117.74,2841,21.14
117.99,2845,21.17
118.24,2845,21.19
118.49,2847,21.22
118.74,2848,21.27
118.99,2851,21.31
119.24,2851,21.34
119.49,2851,21.36
119.74,2852,21.44
119.98,2853,21.49
120.24,2853,21.56
120.49,2855,21.64
120.74,2855,21.70
120.99,2855,21.75
121.24,2855,21.80
121.49,2855,21.82
121.73,2855,21.87
121.98,2855,21.92
122.24,2855,21.93
122.48,2855,21.93
122.74,2856,21.94
122.99,2856,21.96
123.23,2856,21.98
123.48,2856,22.02
123.73,2856,22.06
123.98,2856,22.08
124.24,2856,22.15
124.48,2856,22.22
124.73,2856,22.27
124.98,2856,22.34
125.23,2856,22.41
125.48,2856,22.49
125.73,2856,22.56
125.98,2856,22.64
126.23,2856,22.71
126.48,2856,22.79
126.74,2856,22.86
126.98,2856,22.94
127.23,2856,23.01
127.48,2856,23.09
127.74,2856,23.15
127.98,2856,23.23
128.23,2856,23.30
128.48,2856,23.38
128.73,2856,23.45
128.98,2856,23.52
129.23,2856,23.59
129.48,2856,23.66
129.73,2856,23.74
129.98,2856,23.81
130.23,2856,23.89
130.49,2856,23.96
130.73,2856,24.04
130.98,2856,24.08
131.23,2856,24.15
131.48,2856,24.21
131.73,2856,24.28
131.98,2856,24.36
132.23,2856,24.43
132.48,2856,24.51
132.73,2856,24.58
132.98,2856,24.66
133.23,2856,24.73
133.48,2856,24.81
133.73,2856,24.88
133.98,2856,24.96
134.23,2856,25.03
134.48,2856,25.11
134.73,2856,25.18
134.98,2856,25.26
135.23,2856,25.33
135.48,2856,25.41
135.73,2859,25.48
135.98,2866,25.56
136.23,2872,25.63
136.48,2875,25.70
136.73,2881,25.75
136.98,2886,25.81
137.23,2892,25.86
137.48,2897,25.92
137.73,2905,25.98
137.98,2909,26.03
138.23,2909,26.09
138.48,2924,26.13
138.73,2930,26.20
138.98,2933,26.23
139.23,2935,26.25
139.48,2939,26.29
139.73,2943,26.37
139.98,2944,26.44
140.23,2944,26.48
140.48,2944,26.48
140.73,2944,26.49
140.98,2945,26.50
141.23,2945,26.50
141.48,2948,26.55
141.73,2953,26.59
141.98,2956,26.63
142.23,2956,26.65
142.48,2964,26.71
142.73,2969,26.76
142.98,2975,26.79
143.23,2981,26.84
143.48,2984,26.86
143.73,2985,26.88
143.98,2989,26.95
144.23,2989,27.01
144.48,3006,27.08
144.73,3012,27.12
144.98,3015,27.15
145.23,3016,27.17
145.48,3031,27.24
145.73,3042,27.30
145.98,3052,27.37
146.23,3052,27.45
146.48,3069,27.52
146.73,3079,27.60
146.98,3082,27.67
147.23,3089,27.73
147.48,3090,27.78
147.73,3092,27.85
147.98,3095,27.87
148.23,3095,27.92
148.48,3097,27.95
148.73,3099,27.97
148.98,3107,28.03
149.23,3109,28.07
149.48,3116,28.13
149.73,3121,28.18
149.98,3131,28.24
150.23,3131,28.28
150.48,3147,28.36
150.73,3162,28.43
150.98,3180,28.51
151.23,3197,28.58
151.48,3219,28.66
151.73,3233,28.73
151.98,3239,28.78
152.23,3239,28.80
152.48,3251,28.84
152.73,3254,28.88
152.98,3258,28.91
153.23,3263,28.94
153.48,3264,28.99
153.73,3266,29.06
153.98,3270,29.09
154.23,3270,29.09
154.48,3270,29.10
154.73,3270,29.10
154.98,3272,29.12
155.23,3274,29.16
155.48,3279,29.18
155.73,3285,29.23
155.98,3290,29.27
156.23,3290,29.33
156.48,3304,29.36
156.73,3309,29.38
156.98,3317,29.44
157.23,3321,29.48
157.48,3332,29.56
157.73,3341,29.61
157.98,3347,29.66
158.23,3353,29.70
158.48,3375,29.77
158.73,3388,29.85
158.98,3394,29.89
159.23,3408,29.96
159.48,3411,30.00
159.73,3422,30.04
159.98,3427,30.10
160.23,3427,30.16
160.48,3442,30.20
160.73,3452,30.27
160.98,3459,30.32
161.23,3467,30.39
161.48,3481,30.47
161.73,3493,30.54
161.98,3499,30.59
162.23,3499,30.63
162.48,3513,30.68
162.73,3518,30.71
162.98,3524,30.78
163.23,3529,30.82
163.48,3535,30.89
163.73,3537,30.92
163.98,3547,30.98
164.23,3547,31.03
164.48,3561,31.09
164.73,3567,31.13
164.98,3577,31.20
165.23,3588,31.24
165.48,3597,31.31
165.73,3610,31.36
165.98,3623,31.44
166.23,3623,31.51
166.48,3655,31.59
166.73,3669,31.66
166.98,3683,31.74
167.23,3694,31.80
167.48,3699,31.84
167.73,3709,31.88
167.98,3712,31.93
168.23,3712,31.94
168.48,3722,31.98
168.73,3727,32.02
168.98,3732,32.04
169.23,3743,32.09
169.48,3749,32.14
169.73,3763,32.21
169.98,3771,32.25
170.23,3771,32.28
170.48,3786,32.31
170.73,3798,32.38
170.98,3818,32.45
171.23,3824,32.48
171.48,3828,32.51
171.73,3840,32.56
171.98,3851,32.62
172.23,3851,32.64
172.48,3863,32.67
172.73,3869,32.71
172.98,3877,32.73
173.23,3882,32.76
173.48,3888,32.82
173.73,3898,32.87
173.98,3905,32.92
174.23,3905,32.95
174.48,3921,33.00
174.73,3928,33.05
174.98,3941,33.11
175.23,3948,33.15
175.48,3963,33.22
175.73,3974,33.27
175.98,3983,33.33
176.23,3983,33.39
176.48,4002,33.44
176.73,4015,33.50
176.98,4018,33.54
177.23,4029,33.61
177.48,4034,33.65
177.73,4043,33.72
177.98,4052,33.77
178.23,4052,33.83
178.48,4064,33.89
178.73,4068,33.94
178.98,4077,34.00
179.23,4079,34.05
179.48,4086,34.11
179.73,4086,34.15
179.98,4090,34.19
180.23,4090,34.24
180.48,4096,34.27
180.73,4096,34.29
180.98,4098,34.30
181.23,4107,34.35
181.48,4110,34.38
181.73,4113,34.40
181.98,4124,34.46
182.23,4124,34.51
182.48,4142,34.57
182.73,4152,34.62
182.98,4162,34.68
183.23,4174,34.73
183.48,4181,34.79
183.73,4194,34.85
183.98,4201,34.90
184.23,4201,34.96
184.48,4222,35.00
184.73,4237,35.07
184.98,4244,35.12
185.23,4261,35.18
185.48,4268,35.22
185.73,4276,35.25
185.98,4285,35.29
186.23,4285,35.33
186.48,4297,35.35
186.73,4306,35.40
186.98,4318,35.46
187.23,4319,35.47
187.48,4321,35.47
187.73,4324,35.50
187.98,4332,35.54
188.23,4332,35.56
188.48,4347,35.60
188.73,4355,35.65
188.98,4367,35.71
189.23,4371,35.76
189.48,4379,35.82
189.73,4389,35.87
189.98,4397,35.93
190.23,4397,35.97
190.48,4397,36.04
190.73,4416,36.09
190.98,4423,36.14
191.23,4424,36.17
191.48,4428,36.20
191.73,4431,36.23
191.98,4437,36.27
192.23,4437,36.30
192.48,4439,36.32
192.73,4440,36.34
192.98,4441,36.36
193.23,4446,36.39
193.48,4449,36.43
193.73,4452,36.47
193.98,4456,36.49
194.23,4456,36.57
194.48,4456,36.64
194.73,4481,36.69
194.98,4489,36.75
195.23,4497,36.80
195.48,4505,36.86
195.73,4514,36.91
195.98,4522,36.97
196.23,4522,37.03
196.48,4522,37.08
196.73,4553,37.14
196.98,4558,37.18
197.23,4570,37.25
197.48,4580,37.30
197.73,4586,37.33
197.98,4591,37.37
198.23,4591,37.40
198.48,4591,37.43
198.73,4606,37.49
198.98,4613,37.55
199.23,4616,37.60
199.48,4617,37.67
199.73,4623,37.73
199.98,4624,37.80
200.23,4624,37.85
200.48,4624,37.88
200.73,4630,37.92
200.98,4632,37.94
201.23,4633,37.98
201.48,4641,38.04
201.73,4642,38.07
201.98,4649,38.11
202.23,4649,38.19
202.48,4649,38.25
202.73,4684,38.30
202.98,4700,38.38
203.23,4718,38.45
203.48,4727,38.51
203.73,4733,38.53
203.98,4745,38.61
204.23,4745,38.65
204.48,4745,38.69
204.73,4778,38.76
204.98,4780,38.77
205.23,4787,38.80
205.48,4791,38.83
205.73,4795,38.86
205.98,4803,38.90
206.23,4803,38.95
206.48,4803,39.01
206.73,4826,39.06
206.98,4835,39.12
207.23,4838,39.16
207.48,4844,39.21
207.73,4848,39.25
207.98,4848,39.28
208.23,4848,39.30
208.48,4848,39.36
208.73,4851,39.40
208.98,4855,39.47
209.23,4857,39.55
209.48,4861,39.62
209.73,4864,39.70
209.98,4867,39.77
210.23,4867,39.83
210.48,4867,39.85
210.73,4870,39.89
210.98,4872,39.92
211.23,4874,39.94
211.48,4874,39.95
211.73,4876,39.97
211.98,4879,40.01
212.23,4879,40.03
212.48,4879,40.06
212.73,4893,40.14
212.98,4906,40.21
213.23,4916,40.27
213.48,4924,40.33
213.73,4936,40.41
213.98,4941,40.46
214.23,4944,40.50
214.48,4949,40.55
214.73,4956,40.58
214.98,4957,40.60
215.23,4966,40.67
215.48,4976,40.74
215.73,4980,40.80
215.98,4983,40.82
216.23,4983,40.87
216.48,4983,40.92
216.73,4995,40.95
216.98,5002,40.97
217.23,5010,41.03
217.48,5011,41.09
217.73,5017,41.15
217.98,5017,41.19
218.23,5020,41.21
218.48,5023,41.28
218.73,5026,41.31
218.98,5028,41.37
219.23,5031,41.41
219.48,5035,41.48
219.73,5040,41.53
219.98,5043,41.59
220.23,5043,41.64
220.48,5043,41.70
220.73,5050,41.76
220.98,5061,41.81
221.23,5072,41.87
221.48,5080,41.95
221.73,5090,42.02
221.98,5107,42.10
222.23,5107,42.17
222.48,5107,42.25
222.73,5148,42.30
222.98,5159,42.33
223.23,5173,42.38
223.48,5178,42.42
223.73,5186,42.45
223.98,5193,42.47
224.23,5193,42.55
224.48,5193,42.59
224.73,5209,42.65
224.98,5217,42.68
225.23,5219,42.70
225.48,5224,42.75
225.73,5228,42.80
225.98,5237,42.86
226.23,5237,42.91
226.48,5237,42.97
226.73,5251,43.02
226.98,5261,43.08
227.23,5269,43.13
227.48,5274,43.19
227.73,5283,43.25
227.98,5287,43.30
228.23,5287,43.36
228.48,5287,43.41
228.73,5307,43.47
228.98,5318,43.52
229.23,5329,43.58
229.48,5338,43.63
229.73,5345,43.69
229.98,5355,43.74
230.23,5355,43.80
230.48,5355,43.86
230.73,5368,43.91
230.98,5377,43.97
231.23,5377,44.01
231.48,5380,44.08
231.73,5382,44.13
231.98,5383,44.19
232.23,5383,44.22
232.48,5383,44.23
232.73,5383,44.23
232.98,5383,44.23
233.23,5383,44.27
233.48,5383,44.29
233.73,5388,44.35
233.98,5389,44.38
234.23,5389,44.41
234.48,5389,44.48
234.73,5389,44.53
234.98,5400,44.58
235.23,5407,44.64
235.48,5410,44.69
235.73,5417,44.75
235.98,5420,44.80
236.23,5420,44.87
236.48,5420,44.95
236.73,5436,45.01
236.98,5448,45.05
237.23,5451,45.09
237.48,5463,45.12
237.73,5469,45.14
237.98,5477,45.19
238.23,5477,45.22
238.48,5477,45.25
238.73,5477,45.29
238.98,5501,45.33
239.23,5512,45.35
239.48,5528,45.41
239.73,5536,45.44
239.98,5538,45.45
240.23,5538,45.45
240.48,5538,45.45
240.73,5541,45.48
240.98,5548,45.50
241.23,5561,45.57
241.48,5571,45.62
241.73,5596,45.70
241.98,5608,45.76
242.23,5608,45.83
242.48,5608,45.87
242.73,5638,45.92
