time_elapsed,explored_cells,distance
1.25,398,0.00
1.50,398,0.00
1.75,398,0.00
2.00,398,0.00
2.25,412,0.06
2.50,431,0.11
2.75,443,0.18
3.00,459,0.24
3.25,476,0.32
3.50,497,0.39
3.75,509,0.46
4.00,525,0.53
4.25,535,0.57
4.50,540,0.60
4.75,542,0.62
5.00,551,0.69
5.25,555,0.72
5.50,557,0.73
5.75,557,0.74
6.00,558,0.77
6.25,561,0.82
6.50,567,0.86
6.75,569,0.89
7.00,570,0.91
7.25,576,0.98
7.50,581,1.03
7.75,585,1.09
8.00,588,1.13
8.25,596,1.19
8.50,596,1.22
8.75,601,1.25
8.99,607,1.31
9.24,615,1.35
9.49,620,1.42
9.74,627,1.47
9.99,634,1.53
10.24,644,1.59
10.49,651,1.63
10.74,663,1.69
10.99,667,1.74
11.24,679,1.81
11.49,694,1.89
11.74,698,1.94
11.99,708,2.00
12.24,716,2.04
12.49,724,2.11
12.74,735,2.16
12.99,740,2.22
13.24,750,2.27
13.49,756,2.33
13.74,769,2.39
13.99,772,2.44
14.24,787,2.50
14.49,793,2.54
14.74,802,2.59
14.99,807,2.63
15.24,816,2.66
15.49,820,2.68
15.74,826,2.73
15.99,830,2.76
16.24,843,2.80
16.49,853,2.87
16.74,869,2.92
16.99,877,2.98
17.24,895,3.02
17.49,913,3.09
17.74,926,3.14
17.99,940,3.21
18.24,944,3.23
18.49,951,3.27
18.74,954,3.30
18.99,956,3.33
19.24,964,3.38
19.49,967,3.43
19.74,980,3.49
19.99,987,3.54
20.24,995,3.60
20.49,1002,3.65
20.74,1008,3.71
20.99,1015,3.77
21.24,1018,3.82
21.49,1029,3.88
21.74,1031,3.93
21.99,1037,3.95
22.24,1043,4.00
22.49,1049,4.04
22.74,1061,4.11
22.99,1066,4.16
23.24,1076,4.23
23.49,1084,4.27
23.74,1085,4.28
23.99,1089,4.32
24.24,1091,4.35
24.49,1099,4.40
24.74,1103,4.46
24.99,1114,4.52
25.24,1116,4.57
25.49,1126,4.63
25.74,1130,4.67
25.99,1139,4.74
26.24,1147,4.78
26.49,1155,4.85
26.74,1164,4.90
26.99,1171,4.96
27.24,1185,5.02
27.48,1189,5.07
27.74,1204,5.13
27.98,1210,5.17
28.23,1230,5.25
28.48,1250,5.32
28.73,1267,5.40
28.98,1275,5.46
29.23,1286,5.49
29.48,1291,5.54
29.73,1296,5.58
29.98,1304,5.61
30.23,1305,5.63
30.48,1312,5.71
30.73,1320,5.76
30.98,1324,5.80
31.23,1327,5.84
31.48,1328,5.86
31.73,1332,5.92
31.98,1334,5.97
32.23,1337,6.01
32.48,1339,6.05
32.73,1342,6.09
32.98,1355,6.16
33.23,1362,6.20
33.48,1364,6.24
33.73,1367,6.26
33.98,1369,6.27
34.23,1371,6.30
34.48,1373,6.32
34.73,1378,6.36
34.98,1385,6.40
35.23,1388,6.43
35.48,1391,6.45
35.73,1398,6.51
35.98,1405,6.56
36.23,1410,6.62
36.48,1418,6.68
36.73,1421,6.73
36.98,1429,6.78
37.23,1431,6.83
37.48,1436,6.85
37.73,1437,6.86
37.98,1438,6.86
38.23,1442,6.88
38.48,1446,6.93
38.73,1451,6.97
38.98,1454,7.00
39.23,1454,7.02
39.48,1455,7.04
39.73,1455,7.08
39.98,1459,7.10
40.23,1464,7.14
40.48,1467,7.18
40.73,1471,7.20
40.98,1476,7.22
41.23,1479,7.27
41.48,1483,7.30
41.73,1491,7.37
41.98,1503,7.44
42.23,1507,7.50
42.48,1514,7.56
42.73,1517,7.61
42.98,1525,7.67
43.23,1528,7.72
43.48,1536,7.78
43.73,1539,7.83
43.98,1549,7.89
44.23,1554,7.94
44.48,1556,8.00
44.73,1560,8.06
44.98,1561,8.11
45.23,1564,8.14
45.48,1565,8.19
45.73,1566,8.23
45.98,1566,8.25
46.23,1568,8.26
46.48,1571,8.29
46.73,1576,8.33
46.98,1580,8.36
47.23,1585,8.40
47.48,1595,8.48
47.73,1608,8.54
47.98,1617,8.58
48.23,1618,8.59
48.48,1624,8.61
48.73,1638,8.69
48.98,1652,8.76
49.23,1656,8.82
49.48,1663,8.85
49.73,1671,8.89
49.98,1675,8.92
50.23,1678,8.95
50.47,1690,9.01
50.72,1699,9.05
50.97,1714,9.12
51.22,1734,9.17
51.47,1748,9.23
51.72,1767,9.28
51.97,1781,9.34
52.22,1812,9.39
52.47,1825,9.43
52.72,1835,9.46
52.97,1848,9.49
53.22,1864,9.54
53.47,1879,9.61
53.72,1886,9.64
53.97,1898,9.68
54.22,1902,9.72
54.47,1906,9.74
54.72,1920,9.80
54.97,1926,9.85
55.22,1936,9.91
55.47,1947,9.96
55.72,1952,10.02
55.97,1961,10.07
56.22,1967,10.13
56.47,1979,10.19
56.72,1983,10.24
56.97,1997,10.30
57.22,2006,10.34
57.47,2021,10.40
57.72,2032,10.45
57.97,2046,10.52
58.22,2057,10.57
58.47,2068,10.63
58.72,2085,10.68
58.97,2093,10.73
59.22,2102,10.76
59.47,2113,10.81
59.72,2123,10.85
59.97,2130,10.88
60.22,2132,10.91
60.47,2140,10.95
60.72,2140,10.97
60.97,2155,11.02
61.22,2165,11.06
61.47,2173,11.08
61.72,2182,11.09
61.97,2193,11.14
62.22,2200,11.17
62.47,2208,11.19
62.72,2213,11.20
62.97,2214,11.20
63.22,2221,11.24
63.47,2233,11.28
63.72,2245,11.32
63.97,2249,11.35
64.22,2256,11.38
64.47,2266,11.45
64.72,2279,11.50
64.97,2291,11.56
65.22,2298,11.60
65.47,2311,11.66
65.72,2314,11.69
65.97,2320,11.71
66.22,2326,11.78
66.47,2335,11.83
66.72,2341,11.89
66.97,2348,11.94
67.22,2351,11.99
67.47,2356,12.03
67.72,2359,12.05
67.97,2365,12.10
68.22,2370,12.13
68.47,2373,12.16
68.72,2385,12.20
68.97,2398,12.27
69.22,2399,12.28
69.47,2399,12.28
69.72,2400,12.29
69.97,2404,12.33
70.22,2406,12.36
70.47,2411,12.38
70.72,2414,12.43
70.97,2415,12.48
71.22,2418,12.51
71.47,2419,12.52
71.72,2428,12.60
71.97,2437,12.67
72.22,2451,12.75
72.47,2466,12.77
72.72,2495,12.82
72.97,2508,12.86
73.22,2516,12.88
73.47,2521,12.89
73.72,2528,12.90
73.97,2537,12.93
74.22,2542,12.95
74.47,2555,13.00
74.72,2565,13.03
74.97,2569,13.06
75.22,2576,13.07
75.47,2587,13.12
75.72,2598,13.17
75.97,2610,13.20
76.22,2612,13.22
76.47,2623,13.27
76.72,2633,13.34
76.97,2651,13.39
77.22,2662,13.46
77.47,2678,13.54
77.72,2686,13.58
77.97,2697,13.65
78.22,2699,13.68
78.46,2706,13.72
78.71,2708,13.78
78.97,2716,13.84
79.21,2721,13.89
79.46,2726,13.95
79.71,2727,13.99
79.96,2731,14.06
80.21,2732,14.10
80.46,2733,14.12
80.71,2733,14.12
80.96,2733,14.13
81.21,2733,14.13
81.46,2735,14.16
81.71,2735,14.18
81.96,2736,14.19
82.21,2736,14.20
82.46,2737,14.25
82.71,2740,14.29
82.96,2740,14.31
83.21,2740,14.31
83.46,2740,14.31
83.71,2740,14.32
83.96,2740,14.32
84.21,2741,14.33
84.46,2741,14.35
84.71,2741,14.38
84.96,2741,14.40
85.21,2741,14.46
85.46,2741,14.51
85.71,2741,14.51
85.96,2741,14.51
86.21,2741,14.51
86.46,2741,14.52
86.71,2741,14.52
86.96,2741,14.52
87.21,2741,14.52
87.46,2741,14.53
87.71,2741,14.55
87.96,2741,14.57
88.21,2741,14.57
88.46,2742,14.62
88.71,2742,14.65
88.96,2742,14.67
89.21,2743,14.70
89.46,2747,14.77
89.71,2754,14.84
89.96,2761,14.92
90.21,2770,14.99
90.46,2787,15.07
90.71,2796,15.14
90.96,2812,15.20
91.21,2821,15.26
91.46,2829,15.31
91.71,2837,15.34
91.96,2840,15.37
92.21,2846,15.41
92.46,2854,15.46
92.71,2859,15.52
92.96,2864,15.57
93.21,2875,15.63
93.46,2881,15.68
93.71,2900,15.74
93.96,2908,15.78
94.21,2918,15.82
94.46,2930,15.86
94.71,2931,15.89
94.96,2937,15.91
95.21,2946,15.98
95.46,2947,16.04
95.71,2950,16.07
95.96,2958,16.11
96.21,2959,16.15
96.46,2959,16.17
96.71,2970,16.22
96.96,2972,16.27
97.21,2982,16.33
97.46,2986,16.38
97.71,3001,16.44
97.96,3004,16.49
98.21,3012,16.57
98.46,3026,16.64
98.71,3037,16.72
98.96,3043,16.78
99.21,3049,16.82
99.46,3049,16.82
99.71,3049,16.82
99.96,3049,16.82
100.21,3049,16.82
100.46,3049,16.83
100.71,3049,16.83
100.96,3055,16.88
101.21,3059,16.92
101.46,3060,16.95
