time_elapsed,explored_cells,distance
1.25,398,0.00
1.50,398,0.00
1.75,398,0.00
2.00,398,0.00
2.25,412,0.06
2.50,431,0.11
2.75,443,0.18
3.00,460,0.24
3.25,476,0.32
3.50,497,0.39
3.75,509,0.47
4.00,528,0.53
4.25,535,0.57
4.50,540,0.60
4.75,542,0.62
5.00,551,0.68
5.25,554,0.72
5.50,558,0.74
5.75,561,0.79
6.00,564,0.84
6.25,568,0.87
6.50,568,0.89
6.75,575,0.96
7.00,579,1.01
7.25,584,1.07
7.50,586,1.10
7.75,591,1.13
8.00,595,1.20
8.25,599,1.23
8.50,606,1.29
8.75,612,1.34
9.00,619,1.40
9.25,626,1.45
9.50,633,1.51
9.75,643,1.56
10.00,648,1.62
10.25,661,1.68
10.50,665,1.72
10.75,677,1.79
11.00,683,1.83
11.25,696,1.90
11.50,703,1.95
11.75,710,2.01
12.00,721,2.07
12.25,724,2.12
12.50,736,2.18
12.75,741,2.23
13.00,750,2.26
13.25,755,2.30
13.50,758,2.33
13.75,766,2.37
14.00,771,2.40
14.25,775,2.43
14.50,783,2.46
14.75,789,2.52
15.00,802,2.58
15.25,807,2.63
15.50,823,2.69
15.75,829,2.74
16.00,842,2.79
16.25,849,2.83
16.50,857,2.86
16.75,863,2.88
17.00,875,2.96
17.25,891,3.01
17.50,901,3.07
17.75,917,3.13
18.00,930,3.19
18.25,939,3.26
18.50,951,3.34
18.75,954,3.38
19.00,963,3.44
19.25,964,3.48
19.50,966,3.50
19.75,971,3.55
20.00,972,3.60
20.25,974,3.62
20.50,975,3.67
20.75,975,3.70
21.00,976,3.72
21.25,978,3.76
21.50,980,3.81
21.75,980,3.85
22.00,981,3.89
22.25,981,3.91
22.50,981,3.93
22.75,981,4.00
23.00,981,4.03
23.25,981,4.03
23.50,981,4.03
23.75,981,4.03
24.00,981,4.03
24.25,981,4.04
24.50,981,4.04
24.75,981,4.04
25.00,981,4.06
25.25,981,4.09
25.50,981,4.10
25.75,981,4.10
26.00,983,4.15
26.25,983,4.18
26.50,983,4.20
26.75,983,4.25
27.00,983,4.32
27.25,986,4.38
27.50,987,4.43
27.75,991,4.51
28.00,998,4.58
28.25,1005,4.65
28.50,1010,4.70
28.75,1020,4.77
29.00,1032,4.83
29.25,1046,4.90
29.50,1059,4.97
29.75,1076,5.05
30.00,1084,5.10
30.25,1089,5.14
30.50,1094,5.18
30.75,1096,5.21
31.00,1105,5.24
31.25,1109,5.31
31.50,1118,5.36
31.75,1123,5.41
32.00,1133,5.47
32.25,1135,5.52
32.50,1145,5.58
32.75,1150,5.63
33.00,1158,5.69
33.25,1166,5.74
33.50,1173,5.81
