time_elapsed,explored_cells,distance
1.50,398,0.00
1.75,398,0.00
2.00,398,0.00
2.25,412,0.06
2.50,427,0.10
2.75,443,0.18
3.00,457,0.24
3.25,474,0.31
3.50,497,0.39
3.75,509,0.46
4.00,524,0.52
4.25,535,0.56
4.50,540,0.60
4.75,542,0.62
5.00,551,0.68
5.25,556,0.73
5.50,557,0.73
5.75,557,0.74
6.00,557,0.76
6.25,562,0.81
6.50,566,0.85
6.75,569,0.88
7.00,569,0.90
7.25,576,0.97
7.50,581,1.03
7.75,585,1.08
8.00,587,1.13
8.25,594,1.18
8.50,596,1.22
8.75,600,1.24
9.00,607,1.30
9.25,613,1.35
9.50,620,1.41
9.75,627,1.46
10.00,634,1.52
10.25,644,1.58
10.50,649,1.63
10.75,662,1.69
11.00,666,1.74
11.25,678,1.80
11.50,684,1.85
11.75,697,1.91
12.00,705,1.96
12.25,712,2.04
12.50,726,2.11
12.75,738,2.19
13.00,742,2.24
13.25,754,2.30
13.50,760,2.34
13.75,769,2.41
14.00,777,2.46
14.25,790,2.52
14.50,794,2.55
14.75,804,2.60
15.00,808,2.64
15.25,818,2.67
15.50,821,2.69
15.75,828,2.74
16.00,830,2.77
16.25,847,2.83
16.50,858,2.89
16.75,872,2.94
17.00,879,2.99
17.25,902,3.05
17.50,918,3.11
17.75,934,3.16
18.00,944,3.23
18.25,946,3.25
18.50,953,3.30
18.75,959,3.34
19.00,959,3.37
19.25,965,3.41
19.50,968,3.47
19.75,973,3.52
20.00,976,3.58
20.25,980,3.64
20.50,981,3.71
20.75,982,3.79
21.00,984,3.86
21.25,985,3.94
21.50,985,4.00
21.75,985,4.00
22.00,985,4.00
22.25,985,4.00
22.50,985,4.01
22.75,985,4.01
23.00,985,4.02
23.25,985,4.04
23.50,985,4.07
23.75,985,4.10
24.00,986,4.14
24.25,986,4.22
24.50,986,4.29
24.75,987,4.36
25.00,987,4.40
25.25,989,4.48
25.50,991,4.55
25.75,998,4.63
26.00,1005,4.70
26.25,1014,4.78
26.50,1026,4.85
26.75,1029,4.89
27.00,1045,4.95
27.25,1058,5.01
27.50,1075,5.08
27.75,1083,5.15
28.00,1085,5.18
28.25,1089,5.20
28.50,1097,5.24
28.75,1099,5.27
29.00,1105,5.30
29.25,1110,5.37
29.50,1120,5.41
29.75,1124,5.47
30.00,1133,5.53
30.25,1136,5.58
30.50,1147,5.64
30.75,1150,5.69
31.00,1160,5.76
31.25,1165,5.80
31.50,1174,5.87
31.75,1183,5.92
32.00,1189,5.98
32.25,1201,6.03
32.50,1205,6.08
32.75,1220,6.14
33.00,1223,6.19
33.25,1238,6.26
33.50,1245,6.30
33.75,1262,6.37
34.00,1277,6.42
34.25,1288,6.48
34.50,1299,6.53
34.75,1309,6.58
35.00,1322,6.62
35.25,1326,6.67
35.50,1334,6.71
35.75,1339,6.73
36.00,1339,6.76
36.25,1346,6.84
36.50,1354,6.88
36.75,1358,6.92
37.00,1361,6.96
37.25,1362,6.98
37.50,1366,7.04
37.75,1368,7.09
38.00,1371,7.12
38.25,1373,7.16
38.50,1376,7.20
38.75,1383,7.27
39.00,1395,7.32
39.25,1398,7.35
39.50,1401,7.38
39.75,1403,7.39
40.00,1405,7.42
40.25,1407,7.44
40.50,1413,7.48
40.75,1420,7.52
41.00,1422,7.55
41.25,1427,7.57
41.50,1432,7.64
41.75,1439,7.68
42.00,1444,7.74
42.25,1452,7.80
42.50,1455,7.85
42.75,1463,7.91
43.00,1467,7.96
43.25,1479,8.02
43.50,1485,8.07
43.75,1490,8.11
44.00,1492,8.15
44.25,1497,8.18
44.50,1501,8.21
44.75,1503,8.25
45.00,1503,8.27
45.25,1504,8.30
45.50,1514,8.37
45.75,1521,8.42
46.00,1525,8.48
46.25,1527,8.52
46.50,1538,8.58
46.75,1539,8.61
47.00,1542,8.63
47.25,1548,8.70
47.50,1552,8.74
47.75,1562,8.82
48.00,1575,8.89
48.25,1578,8.97
48.50,1587,9.02
48.75,1589,9.08
49.00,1592,9.13
49.25,1594,9.19
49.50,1595,9.23
49.75,1598,9.31
50.00,1606,9.38
50.25,1606,9.45
50.50,1606,9.45
50.75,1607,9.46
51.00,1607,9.46
51.25,1609,9.47
51.50,1609,9.47
51.75,1609,9.50
52.00,1609,9.54
52.25,1609,9.57
52.50,1610,9.59
52.75,1613,9.61
53.00,1616,9.66
53.25,1620,9.70
53.50,1628,9.78
53.75,1640,9.85
54.00,1647,9.90
54.25,1652,9.92
54.50,1655,9.93
54.75,1663,9.97
55.00,1674,10.04
55.25,1685,10.11
55.50,1695,10.16
55.75,1696,10.24
56.00,1704,10.27
56.25,1705,10.27
56.50,1705,10.28
56.75,1707,10.30
57.00,1714,10.34
57.25,1719,10.38
57.50,1733,10.44
57.75,1745,10.50
58.00,1753,10.55
58.25,1774,10.61
58.50,1788,10.66
58.75,1810,10.72
59.00,1827,10.77
59.25,1846,10.80
59.50,1862,10.84
59.75,1870,10.88
60.00,1880,10.90
60.25,1902,10.95
60.50,1915,11.02
60.75,1923,11.06
61.00,1932,11.08
61.25,1942,11.12
61.50,1944,11.15
61.75,1954,11.19
62.00,1958,11.25
62.25,1967,11.30
62.50,1973,11.36
62.75,1986,11.42
63.00,1988,11.46
63.25,2001,11.53
63.50,2007,11.58
63.75,2017,11.64
64.00,2027,11.69
64.25,2033,11.75
64.50,2048,11.81
64.75,2060,11.86
65.00,2077,11.92
65.25,2083,11.97
65.50,2091,12.00
65.75,2099,12.04
66.00,2108,12.08
66.25,2112,12.10
66.50,2115,12.14
66.75,2118,12.17
67.00,2119,12.20
67.25,2131,12.25
67.50,2138,12.28
67.75,2141,12.30
68.00,2158,12.36
68.25,2170,12.40
68.50,2179,12.43
68.75,2203,12.50
69.00,2229,12.58
69.25,2245,12.63
69.50,2255,12.66
69.75,2264,12.69
70.00,2274,12.72
70.25,2284,12.76
70.50,2291,12.81
70.75,2309,12.88
71.00,2314,12.92
71.25,2328,12.96
71.50,2337,13.01
71.75,2353,13.07
72.00,2362,13.12
72.25,2380,13.19
72.50,2389,13.23
72.75,2405,13.30
73.00,2414,13.35
73.25,2420,13.41
73.50,2424,13.44
73.75,2430,13.48
74.00,2432,13.52
74.25,2435,13.55
74.50,2435,13.58
74.75,2445,13.64
75.00,2450,13.70
75.25,2457,13.75
75.50,2462,13.78
75.75,2464,13.81
76.00,2471,13.84
76.25,2479,13.91
76.50,2490,13.96
76.75,2495,14.01
77.00,2508,14.07
77.25,2513,14.12
77.50,2527,14.18
77.75,2534,14.22
78.00,2540,14.25
78.25,2547,14.30
78.50,2552,14.34
78.75,2557,14.36
79.00,2560,14.40
79.25,2562,14.43
79.50,2563,14.46
79.75,2572,14.50
80.00,2576,14.54
80.25,2578,14.56
80.50,2588,14.60
80.75,2594,14.66
81.00,2607,14.72
81.25,2611,14.76
81.50,2626,14.83
81.75,2632,14.87
82.00,2643,14.92
82.25,2647,14.96
82.50,2655,14.99
82.75,2661,15.01
83.00,2669,15.06
83.25,2671,15.09
83.50,2682,15.13
83.75,2689,15.16
84.00,2693,15.19
84.25,2704,15.22
84.50,2711,15.28
