time_elapsed,explored_cells,distance
1.25,680,0.00
1.50,680,0.00
1.75,680,0.00
2.00,680,0.00
2.25,680,0.00
2.50,680,0.00
2.75,680,0.00
3.00,680,0.00
3.25,680,0.00
3.50,680,0.00
3.75,690,0.02
4.00,701,0.06
4.25,717,0.10
4.50,721,0.15
4.75,735,0.19
5.00,798,0.47
5.25,823,0.75
5.50,830,1.01
5.75,839,1.25
6.00,851,1.62
6.25,857,2.00
6.50,859,2.19
6.75,859,2.24
7.00,859,2.31
7.25,859,2.37
7.50,859,2.43
7.75,859,2.55
8.00,864,2.92
8.25,866,3.30
8.50,873,3.62
8.75,877,3.88
9.00,880,4.10
9.25,892,4.48
9.50,899,4.85
9.75,906,5.23
10.00,916,5.60
10.25,930,5.98
10.50,943,6.35
10.75,952,6.73
11.00,955,6.93
11.25,968,7.27
11.50,977,7.57
11.75,982,7.80
12.00,989,8.11
12.25,997,8.49
12.50,1008,8.86
12.75,1013,9.23
13.00,1027,9.60
13.25,1034,9.97
13.50,1043,10.34
13.75,1051,10.72
14.00,1054,11.08
14.25,1060,11.46
14.50,1076,11.83
14.75,1080,12.20
15.00,1089,12.57
15.25,1097,12.95
15.50,1104,13.32
15.75,1115,13.70
16.00,1126,14.07
16.25,1133,14.45
16.50,1149,14.82
16.75,1161,15.20
17.00,1174,15.57
17.25,1183,15.95
17.50,1212,16.32
17.75,1223,16.70
18.00,1230,17.07
18.25,1246,17.44
18.50,1265,17.81
18.75,1277,18.19
19.00,1287,18.55
19.25,1304,18.93
19.50,1310,19.30
19.75,1313,19.57
20.00,1330,19.94
20.25,1340,20.32
20.50,1343,20.68
20.75,1361,21.06
21.00,1382,21.43
21.25,1388,21.81
21.50,1401,22.18
21.75,1432,22.56
22.00,1440,22.93
22.25,1472,23.31
22.50,1484,23.67
22.75,1511,24.05
23.00,1530,24.38
23.25,1548,24.49
23.50,1568,24.71
23.75,1597,25.08
24.00,1617,25.46
24.25,1634,25.83
24.50,1645,26.21
24.75,1658,26.58
25.00,1670,26.96
25.25,1686,27.33
25.50,1690,27.71
25.75,1699,28.07
26.00,1708,28.44
26.25,1714,28.82
26.50,1717,29.06
26.75,1719,29.09
27.00,1719,29.11
27.25,1726,29.28
27.50,1731,29.50
27.75,1735,29.65
28.00,1738,30.00
28.25,1744,30.29
28.50,1748,30.54
28.75,1748,30.82
29.00,1757,31.19
29.25,1758,31.57
29.50,1759,31.94
29.75,1766,32.32
30.00,1768,32.69
30.25,1775,33.06
30.50,1779,33.44
30.75,1780,33.81
31.00,1784,34.19
31.25,1791,34.56
31.50,1793,34.94
31.75,1797,35.31
32.00,1799,35.69
32.25,1799,36.06
32.50,1800,36.44
32.75,1804,36.81
33.00,1806,37.19
33.25,1806,37.56
33.50,1808,37.94
33.75,1818,38.31
34.00,1819,38.69
34.25,1824,39.06
34.50,1828,39.36
34.75,1837,39.73
35.00,1839,39.99
35.25,1842,40.24
35.50,1847,40.61
35.75,1851,40.93
36.00,1852,41.18
36.25,1853,41.45
36.50,1858,41.82
36.75,1859,42.20
37.00,1862,42.56
37.25,1862,42.94
37.50,1864,43.31
37.75,1868,43.59
38.00,1870,43.81
38.25,1871,44.16
38.50,1880,44.54
38.75,1882,44.91
39.00,1888,45.27
39.25,1892,45.65
39.50,1893,46.02
39.75,1895,46.40
40.00,1899,46.77
40.25,1901,47.15
40.50,1902,47.45
40.75,1907,47.72
41.00,1911,48.09
41.25,1911,48.47
41.50,1915,48.68
41.75,1916,48.94
42.00,1919,49.31
42.25,1924,49.67
42.50,1926,49.80
42.75,1928,50.09
43.00,1929,50.38
43.25,1929,50.63
43.50,1933,50.87
43.75,1941,51.24
44.00,1942,51.62
44.25,1949,51.98
44.50,1952,52.36
44.75,1956,52.73
45.00,1959,53.10
45.25,1961,53.47
45.50,1965,53.84
45.75,1967,54.21
46.00,1972,54.59
46.25,1978,54.95
46.50,1982,55.33
46.75,1988,55.70
47.00,1994,56.07
47.25,2000,56.45
47.50,2006,56.81
