time_elapsed,explored_cells,distance
1.25,680,0.00
1.50,680,0.00
1.75,680,0.00
2.00,680,0.00
2.25,680,0.00
2.50,680,0.00
2.75,680,0.00
3.00,682,0.00
3.25,697,0.03
3.50,708,0.07
3.75,717,0.10
4.00,723,0.13
4.25,774,0.32
4.50,814,0.70
4.75,840,1.07
5.00,856,1.45
5.25,864,1.82
5.50,876,2.20
5.75,885,2.57
6.00,894,2.95
6.25,895,3.04
6.50,895,3.04
6.75,895,3.04
7.00,899,3.09
7.25,899,3.13
7.50,900,3.18
7.75,900,3.22
8.00,902,3.41
8.25,907,3.73
8.50,910,4.01
8.75,911,4.25
9.00,912,4.63
9.25,915,5.00
9.50,920,5.37
9.75,926,5.75
10.00,927,6.12
10.25,928,6.49
10.50,936,6.86
10.75,942,7.24
11.00,945,7.61
11.25,953,7.99
11.50,960,8.36
11.75,962,8.74
12.00,972,9.11
12.25,974,9.49
12.50,976,9.86
12.75,981,10.24
13.00,983,10.61
13.25,992,10.99
13.50,997,11.36
13.75,1010,11.74
14.00,1021,12.11
14.25,1022,12.21
14.50,1025,12.24
14.75,1025,12.28
15.00,1037,12.50
15.25,1046,12.79
15.50,1063,13.16
15.75,1082,13.54
16.00,1095,13.91
16.25,1112,14.28
16.50,1115,14.66
16.75,1128,15.02
17.00,1130,15.40
17.25,1145,15.77
17.50,1158,16.15
17.75,1159,16.52
18.00,1173,16.90
18.25,1177,17.27
18.50,1183,17.65
18.75,1191,18.02
19.00,1200,18.40
19.25,1204,18.77
19.50,1207,19.15
19.75,1222,19.52
20.00,1225,19.90
20.25,1226,20.27
20.50,1230,20.65
20.75,1233,21.02
21.00,1235,21.40
21.25,1239,21.77
21.50,1255,22.15
21.75,1257,22.52
22.00,1275,22.90
22.25,1281,23.27
22.50,1287,23.65
22.75,1292,23.85
23.00,1300,24.14
23.25,1308,24.46
23.50,1319,24.75
23.75,1323,25.07
24.00,1324,25.44
24.25,1333,25.82
24.50,1365,26.19
24.75,1370,26.56
25.00,1376,26.92
25.25,1397,27.30
25.50,1402,27.67
25.75,1411,28.05
26.00,1440,28.42
26.25,1456,28.66
26.50,1456,28.66
26.75,1456,28.66
27.00,1456,28.66
27.25,1456,28.66
27.50,1456,28.66
27.75,1456,28.68
28.00,1456,28.72
28.25,1456,28.76
28.50,1456,28.80
28.75,1457,28.84
29.00,1459,29.08
29.25,1462,29.37
29.50,1462,29.62
29.75,1463,29.91
30.00,1463,30.29
30.25,1463,30.66
30.50,1463,31.04
30.75,1463,31.41
31.00,1463,31.74
31.25,1463,31.98
31.50,1463,32.35
31.75,1463,32.67
32.00,1463,32.82
32.25,1463,32.91
32.50,1463,32.91
32.75,1463,32.91
33.00,1463,32.91
33.25,1463,32.91
33.50,1463,32.93
33.75,1463,32.96
34.00,1463,32.98
34.25,1463,33.00
34.50,1463,33.05
34.75,1463,33.27
35.00,1463,33.43
35.25,1463,33.78
35.50,1463,34.07
35.75,1463,34.32
36.00,1463,34.65
36.25,1463,35.02
36.50,1463,35.39
36.75,1463,35.60
37.00,1463,35.97
37.25,1463,36.29
37.50,1463,36.61
37.75,1467,36.99
38.00,1477,37.36
38.25,1484,37.73
38.50,1501,38.11
38.75,1522,38.48
39.00,1533,38.86
39.25,1546,39.23
39.50,1554,39.61
39.75,1568,39.98
40.00,1583,40.36
40.25,1587,40.48
40.50,1587,40.52
40.75,1588,40.58
41.00,1593,40.87
41.25,1609,40.99
41.50,1609,41.04
41.75,1615,41.31
42.00,1628,41.68
42.25,1643,42.06
42.50,1649,42.43
42.75,1657,42.81
43.00,1665,43.18
43.25,1670,43.56
43.50,1684,43.93
43.75,1695,44.31
44.00,1703,44.68
44.25,1708,44.94
44.50,1719,45.24
44.75,1729,45.61
45.00,1752,45.99
45.25,1770,46.35
45.50,1785,46.72
45.75,1806,47.07
46.00,1819,47.30
46.25,1834,47.67
46.50,1849,47.98
46.75,1864,48.23
47.00,1885,48.53
47.25,1907,48.90
47.50,1931,49.28
47.75,1948,49.65
