time_elapsed,explored_cells,distance
1.25,680,0.00
1.50,680,0.00
1.75,680,0.00
2.00,680,0.00
2.25,680,0.00
2.50,775,0.24
2.75,836,0.61
3.00,846,0.98
3.25,849,1.36
3.50,861,1.73
3.75,869,2.11
4.00,873,2.47
4.25,885,2.85
4.50,892,3.22
4.75,902,3.60
5.00,905,3.96
5.25,913,4.34
5.50,913,4.46
5.75,915,4.50
6.00,915,4.55
6.25,915,4.59
6.50,915,4.63
6.75,915,4.79
7.00,921,5.11
7.25,923,5.38
7.50,925,5.61
7.75,930,5.96
8.00,936,6.31
8.25,940,6.57
8.50,942,6.78
8.75,945,7.15
9.00,957,7.53
9.25,959,7.75
9.50,963,7.97
9.75,974,8.35
10.00,984,8.67
10.25,992,8.91
10.50,993,8.95
10.75,993,8.95
11.00,993,8.95
11.25,993,8.95
11.50,993,8.95
11.75,993,8.99
12.00,993,9.05
12.25,994,9.10
12.50,996,9.16
12.75,999,9.26
13.00,1001,9.63
13.25,1001,9.98
13.50,1001,10.24
13.75,1001,10.48
14.00,1001,10.82
14.25,1001,11.19
14.50,1001,11.55
14.75,1001,11.93
15.00,1001,12.30
15.25,1001,12.58
15.50,1001,12.95
15.75,1001,13.33
16.00,1007,13.69
16.25,1011,14.07
16.50,1026,14.43
16.75,1043,14.81
17.00,1060,15.18
17.25,1066,15.53
17.50,1073,15.79
17.75,1090,15.97
18.00,1098,16.16
18.25,1103,16.51
18.50,1107,16.79
18.75,1108,17.02
19.00,1124,17.34
19.25,1129,17.70
19.50,1130,17.96
19.75,1142,18.21
20.00,1159,18.46
20.25,1176,18.83
20.50,1191,19.20
20.75,1204,19.57
21.00,1211,19.95
21.25,1214,20.18
21.50,1222,20.43
21.75,1231,20.80
22.00,1237,21.18
22.25,1243,21.54
22.50,1251,21.90
22.75,1252,21.94
23.00,1252,21.98
23.25,1257,22.30
23.50,1266,22.57
23.75,1270,22.79
24.00,1270,22.95
24.25,1273,23.30
24.50,1277,23.62
24.75,1279,23.85
25.00,1279,24.13
25.25,1284,24.51
25.50,1290,24.88
25.75,1296,25.24
26.00,1315,25.62
26.25,1330,25.99
26.50,1340,26.36
26.75,1360,26.74
27.00,1364,26.95
27.25,1382,27.26
27.50,1400,27.63
27.75,1412,27.96
28.00,1414,28.23
28.25,1417,28.44
28.50,1419,28.61
28.75,1426,28.95
29.00,1431,29.24
29.25,1436,29.48
29.50,1441,29.75
29.75,1450,30.13
30.00,1456,30.50
30.25,1463,30.87
30.50,1471,31.24
30.75,1479,31.61
31.00,1482,31.98
31.25,1491,32.36
31.50,1499,32.72
31.75,1505,33.10
32.00,1513,33.47
32.25,1514,33.58
32.50,1518,33.61
32.75,1519,33.67
33.00,1523,33.95
33.25,1525,34.01
33.50,1531,34.06
33.75,1531,34.11
34.00,1532,34.17
34.25,1535,34.22
34.50,1540,34.36
34.75,1545,34.74
35.00,1562,35.06
35.25,1567,35.34
35.50,1569,35.55
35.75,1571,35.62
36.00,1576,35.91
36.25,1580,36.14
36.50,1591,36.45
36.75,1598,36.83
37.00,1615,37.20
37.25,1620,37.57
37.50,1633,37.94
37.75,1653,38.32
38.00,1659,38.69
38.25,1671,39.06
38.50,1680,39.43
38.75,1691,39.81
39.00,1710,40.19
39.25,1720,40.55
39.50,1741,40.93
39.75,1752,41.30
40.00,1770,41.68
40.25,1780,42.04
40.50,1801,42.41
40.75,1828,42.79
41.00,1854,43.16
41.25,1868,43.53
41.50,1891,43.90
41.75,1910,44.28
42.00,1931,44.64
42.25,1950,44.95
42.50,1974,45.27
42.75,1978,45.53
43.00,1980,45.77
43.25,1995,46.14
43.50,2019,46.52
43.75,2035,46.88
44.00,2045,47.26
44.25,2060,47.63
44.50,2072,48.00
44.75,2086,48.37
45.00,2095,48.74
45.25,2100,49.11
45.50,2127,49.49
45.75,2134,49.85
46.00,2146,50.23
46.25,2159,50.60
46.50,2163,50.84
46.75,2176,51.21
47.00,2190,51.56
47.25,2197,51.85
47.50,2202,52.07
47.75,2205,52.17
