time_elapsed,explored_cells,distance
1.25,680,0.00
1.50,680,0.00
1.75,680,0.00
2.00,680,0.00
2.25,680,0.00
2.50,680,0.00
2.75,680,0.00
3.00,680,0.00
3.25,683,0.02
3.50,701,0.05
3.75,713,0.08
4.00,720,0.11
4.25,729,0.14
4.50,785,0.40
4.75,814,0.63
5.00,829,0.97
5.25,843,1.34
5.50,851,1.67
5.75,854,1.90
6.00,863,2.28
6.25,869,2.57
6.50,871,2.82
6.75,879,3.06
7.00,892,3.44
7.25,903,3.81
7.50,915,4.19
7.75,924,4.55
8.00,934,4.93
8.25,946,5.30
8.50,955,5.68
8.75,960,6.04
9.00,975,6.42
9.25,988,6.79
9.50,1002,7.16
9.75,1009,7.53
10.00,1017,7.85
10.25,1023,8.08
10.50,1030,8.35
10.75,1031,8.73
11.00,1043,9.10
11.25,1053,9.47
11.50,1060,9.84
11.75,1073,10.21
12.00,1082,10.59
12.25,1091,10.96
12.50,1114,11.32
12.75,1134,11.70
13.00,1144,12.07
13.25,1159,12.44
13.50,1174,12.81
13.75,1194,13.19
14.00,1203,13.56
14.25,1215,13.79
14.50,1223,14.11
14.75,1232,14.43
15.00,1238,14.68
15.25,1243,14.92
15.50,1249,15.29
15.75,1258,15.67
16.00,1261,16.03
16.25,1270,16.41
16.50,1283,16.78
16.75,1285,17.14
17.00,1292,17.52
17.25,1293,17.88
17.50,1298,18.26
17.75,1301,18.63
18.00,1303,18.99
18.25,1305,19.37
18.50,1307,19.74
18.75,1313,20.11
19.00,1314,20.48
19.25,1330,20.82
19.50,1335,21.05
19.75,1336,21.43
20.00,1336,21.78
20.25,1340,22.04
20.50,1341,22.25
20.75,1342,22.35
21.00,1350,22.69
21.25,1350,23.01
21.50,1352,23.26
21.75,1352,23.49
22.00,1353,23.87
22.25,1357,24.24
22.50,1357,24.44
22.75,1357,24.44
23.00,1357,24.44
23.25,1357,24.44
23.50,1357,24.44
23.75,1357,24.45
24.00,1357,24.50
24.25,1358,24.55
24.50,1358,24.60
24.75,1358,24.64
25.00,1358,24.84
25.25,1358,25.18
25.50,1358,25.48
25.75,1358,25.72
26.00,1358,25.85
26.25,1358,26.22
26.50,1358,26.60
26.75,1359,26.95
27.00,1361,27.21
27.25,1364,27.43
27.50,1372,27.80
27.75,1376,28.17
28.00,1387,28.55
28.25,1392,28.80
28.50,1396,29.03
28.75,1406,29.33
29.00,1409,29.60
29.25,1417,29.80
29.50,1425,30.18
29.75,1430,30.55
30.00,1439,30.91
30.25,1446,31.29
30.50,1455,31.66
30.75,1470,32.03
31.00,1484,32.40
31.25,1491,32.77
31.50,1498,32.97
31.75,1504,33.29
32.00,1517,33.58
32.25,1531,33.90
32.50,1536,34.15
32.75,1544,34.40
33.00,1559,34.77
33.25,1565,35.03
33.50,1571,35.39
33.75,1585,35.76
34.00,1593,36.14
34.25,1599,36.39
34.50,1603,36.54
34.75,1610,36.86
35.00,1617,37.15
35.25,1618,37.28
35.50,1629,37.53
35.75,1631,37.78
36.00,1634,37.95
36.25,1640,38.24
36.50,1648,38.56
36.75,1652,38.83
37.00,1657,39.05
37.25,1662,39.41
37.50,1683,39.78
37.75,1694,40.15
38.00,1704,40.52
38.25,1720,40.90
38.50,1734,41.26
38.75,1761,41.63
39.00,1773,42.00
39.25,1780,42.16
39.50,1793,42.53
39.75,1809,42.91
40.00,1817,43.20
40.25,1823,43.43
40.50,1824,43.58
40.75,1831,43.87
41.00,1838,44.19
41.25,1841,44.46
41.50,1857,44.68
41.75,1861,45.05
42.00,1869,45.43
42.25,1875,45.79
42.50,1875,45.82
42.75,1875,45.82
43.00,1875,45.82
43.25,1881,45.84
43.50,1881,45.87
43.75,1881,45.90
44.00,1881,45.94
44.25,1881,45.97
44.50,1884,46.21
44.75,1887,46.46
45.00,1891,46.71
45.25,1892,47.08
45.50,1895,47.44
45.75,1903,47.81
46.00,1912,48.12
46.25,1919,48.38
46.50,1924,48.60
46.75,1925,48.87
47.00,1932,49.22
47.25,1939,49.50
