time_elapsed,explored_cells,distance
1.25,680,0.00
1.50,680,0.00
1.75,680,0.00
2.00,680,0.00
2.25,680,0.00
2.50,680,0.00
2.75,680,0.00
3.00,681,0.00
3.25,695,0.03
3.50,706,0.06
3.75,717,0.10
4.00,723,0.13
4.25,771,0.31
4.50,814,0.68
4.75,840,1.06
5.00,856,1.43
5.25,863,1.81
5.50,876,2.18
5.75,885,2.56
6.00,894,2.93
6.25,894,3.02
6.50,894,3.02
6.75,895,3.03
7.00,899,3.07
7.25,899,3.12
7.50,900,3.16
7.75,900,3.21
8.00,902,3.39
8.25,907,3.71
8.50,910,3.98
8.75,911,4.24
9.00,912,4.61
9.25,915,4.99
9.50,920,5.36
9.75,925,5.73
10.00,926,6.11
10.25,929,6.47
10.50,935,6.85
10.75,941,7.20
11.00,942,7.30
11.25,944,7.65
11.50,954,8.03
11.75,956,8.40
12.00,958,8.78
12.25,968,9.15
12.50,970,9.53
12.75,974,9.90
13.00,980,10.28
13.25,983,10.65
13.50,993,11.03
13.75,998,11.40
14.00,1011,11.78
14.25,1013,11.90
14.50,1022,12.03
14.75,1038,12.32
15.00,1044,12.60
15.25,1049,12.92
15.50,1070,13.29
15.75,1088,13.66
16.00,1097,14.04
16.25,1114,14.41
16.50,1124,14.78
16.75,1130,15.15
17.00,1139,15.53
17.25,1153,15.90
17.50,1157,16.28
17.75,1162,16.65
18.00,1169,17.03
18.25,1176,17.40
18.50,1191,17.78
18.75,1201,18.15
19.00,1203,18.53
19.25,1208,18.90
19.50,1211,19.28
19.75,1223,19.65
20.00,1227,20.03
20.25,1228,20.40
20.50,1234,20.78
20.75,1236,21.15
21.00,1237,21.53
21.25,1251,21.90
21.50,1256,22.28
21.75,1257,22.65
22.00,1279,23.03
22.25,1281,23.40
22.50,1290,23.70
22.75,1292,23.85
23.00,1301,24.22
23.25,1318,24.51
23.50,1322,24.78
23.75,1324,25.15
24.00,1334,25.53
24.25,1355,25.90
24.50,1368,26.27
24.75,1373,26.65
25.00,1398,27.01
25.25,1401,27.39
25.50,1406,27.76
25.75,1419,28.14
26.00,1455,28.51
26.25,1472,28.80
26.50,1472,28.80
26.75,1472,28.80
27.00,1472,28.80
27.25,1472,28.80
27.50,1472,28.80
27.75,1472,28.81
28.00,1472,28.85
28.25,1472,28.87
28.50,1472,28.87
28.75,1472,28.87
29.00,1472,28.88
29.25,1472,28.90
29.50,1474,28.95
29.75,1489,29.30
30.00,1498,29.63
30.25,1507,29.91
30.50,1513,30.11
30.75,1531,30.49
31.00,1540,30.86
31.25,1554,31.24
31.50,1571,31.61
31.75,1585,31.98
32.00,1598,32.26
32.25,1602,32.43
32.50,1602,32.46
32.75,1603,32.49
33.00,1604,32.52
33.25,1616,32.62
33.50,1617,32.87
33.75,1626,33.12
34.00,1639,33.50
34.25,1642,33.87
34.50,1643,34.25
34.75,1653,34.62
35.00,1660,34.99
35.25,1672,35.36
35.50,1677,35.74
35.75,1678,36.10
36.00,1683,36.47
36.25,1685,36.62
36.50,1696,36.85
36.75,1707,37.19
37.00,1710,37.56
37.25,1716,37.94
37.50,1727,38.31
37.75,1745,38.69
38.00,1748,39.06
38.25,1752,39.44
38.50,1766,39.81
38.75,1769,40.19
39.00,1782,40.56
39.25,1799,40.94
39.50,1814,41.31
39.75,1830,41.69
40.00,1854,42.06
40.25,1863,42.44
40.50,1891,42.81
40.75,1917,43.19
41.00,1932,43.56
41.25,1954,43.94
41.50,1998,44.31
41.75,2024,44.69
42.00,2056,45.06
42.25,2078,45.44
42.50,2109,45.80
42.75,2133,46.07
43.00,2148,46.32
43.25,2166,46.64
43.50,2176,47.02
43.75,2191,47.39
44.00,2195,47.77
44.25,2217,48.14
44.50,2226,48.47
44.75,2238,48.85
45.00,2251,49.22
45.25,2264,49.54
45.50,2270,49.79
45.75,2276,50.04
46.00,2285,50.42
46.25,2295,50.79
46.50,2306,51.17
46.75,2310,51.54
47.00,2324,51.92
47.25,2335,52.29
47.50,2346,52.67
47.75,2354,53.04
