time_elapsed,explored_cells,distance
1.25,680,0.00
1.50,680,0.00
1.75,680,0.00
2.00,680,0.00
2.25,680,0.00
2.50,795,0.30
2.75,802,0.34
3.00,802,0.34
3.25,802,0.34
3.50,802,0.34
3.75,804,0.38
4.00,808,0.42
4.25,817,0.46
4.50,817,0.50
4.75,823,0.62
5.00,844,0.91
5.25,851,1.17
5.50,854,1.41
5.75,863,1.78
6.00,869,2.16
6.25,874,2.27
6.50,875,2.46
6.75,883,2.84
7.00,888,3.16
7.25,892,3.42
7.50,896,3.64
7.75,907,4.01
8.00,918,4.39
8.25,933,4.76
8.50,939,5.10
8.75,947,5.45
9.00,956,5.77
9.25,965,6.02
9.50,966,6.25
9.75,970,6.62
10.00,980,7.00
10.25,989,7.36
10.50,998,7.74
10.75,1003,8.11
11.00,1004,8.48
11.25,1009,8.85
11.50,1013,9.12
11.75,1013,9.15
12.00,1015,9.19
12.25,1018,9.33
12.50,1021,9.59
12.75,1024,9.82
13.00,1033,10.16
13.25,1041,10.54
13.50,1048,10.91
13.75,1058,11.28
14.00,1071,11.65
14.25,1086,12.03
14.50,1096,12.40
14.75,1105,12.76
15.00,1114,13.14
15.25,1119,13.39
15.50,1128,13.61
15.75,1149,13.99
16.00,1175,14.36
16.25,1188,14.63
16.50,1194,14.88
16.75,1212,15.23
17.00,1221,15.55
17.25,1229,15.77
17.50,1239,15.94
17.75,1240,15.98
18.00,1251,16.33
18.25,1262,16.65
18.50,1269,16.90
18.75,1272,17.14
19.00,1272,17.23
19.25,1272,17.23
19.50,1272,17.23
19.75,1272,17.23
20.00,1273,17.30
20.25,1273,17.36
20.50,1274,17.43
20.75,1274,17.49
21.00,1276,17.65
21.25,1277,18.02
21.50,1277,18.40
21.75,1277,18.76
22.00,1277,19.02
22.25,1277,19.25
22.50,1277,19.32
22.75,1277,19.39
23.00,1277,19.64
23.25,1277,19.85
23.50,1277,20.15
23.75,1277,20.47
24.00,1277,20.76
24.25,1277,20.96
24.50,1277,21.30
24.75,1277,21.68
25.00,1277,22.04
25.25,1277,22.41
25.50,1278,22.79
25.75,1279,23.15
26.00,1280,23.53
26.25,1281,23.90
26.50,1282,24.23
26.75,1287,24.60
27.00,1290,24.92
27.25,1291,25.18
27.50,1298,25.42
27.75,1306,25.79
28.00,1315,26.17
28.25,1321,26.54
28.50,1328,26.91
28.75,1333,27.27
29.00,1337,27.55
29.25,1338,27.78
29.50,1345,28.10
29.75,1350,28.48
30.00,1351,28.85
30.25,1355,29.22
30.50,1359,29.59
30.75,1359,29.96
31.00,1359,30.00
31.25,1359,30.00
31.50,1359,30.00
31.75,1359,30.03
32.00,1359,30.07
32.25,1359,30.10
32.50,1359,30.14
32.75,1359,30.20
33.00,1361,30.49
33.25,1363,30.72
33.50,1370,31.01
33.75,1372,31.39
34.00,1379,31.75
34.25,1386,32.12
34.50,1390,32.43
34.75,1398,32.68
35.00,1403,32.95
35.25,1413,33.32
35.50,1417,33.69
35.75,1422,34.06
36.00,1430,34.44
36.25,1435,34.80
36.50,1443,35.17
36.75,1450,35.55
37.00,1460,35.91
37.25,1468,36.29
37.50,1477,36.66
37.75,1488,37.03
38.00,1494,37.40
38.25,1506,37.77
38.50,1515,38.14
38.75,1528,38.52
39.00,1532,38.77
39.25,1533,38.81
39.50,1534,38.84
39.75,1538,39.08
40.00,1548,39.34
40.25,1554,39.59
40.50,1562,39.96
40.75,1566,40.34
41.00,1574,40.71
41.25,1584,41.08
41.50,1590,41.45
41.75,1597,41.83
42.00,1608,42.20
42.25,1612,42.57
42.50,1618,42.94
42.75,1631,43.32
43.00,1633,43.68
43.25,1644,44.06
43.50,1669,44.43
43.74,1673,44.81
43.99,1681,45.17
44.25,1706,45.52
44.49,1716,45.81
44.74,1727,46.03
44.99,1729,46.09
45.24,1743,46.19
45.49,1751,46.44
45.74,1763,46.66
45.99,1779,46.98
46.24,1787,47.23
46.49,1797,47.47
46.74,1811,47.84
46.99,1820,48.16
47.24,1825,48.42
47.49,1827,48.57
