time_elapsed,explored_cells,distance
1.25,680,0.00
1.50,680,0.00
1.75,680,0.00
2.00,680,0.00
2.25,680,0.00
2.50,680,0.00
2.75,680,0.00
3.00,683,0.01
3.25,699,0.04
3.50,709,0.07
3.75,717,0.10
4.00,723,0.13
4.25,779,0.34
4.50,817,0.71
4.75,838,1.09
5.00,853,1.46
5.25,863,1.84
5.50,875,2.21
5.75,883,2.59
6.00,892,2.96
6.25,893,3.02
6.50,893,3.02
6.75,893,3.03
7.00,893,3.08
7.25,897,3.13
7.50,897,3.17
7.75,898,3.21
8.00,900,3.44
8.25,906,3.76
8.50,909,4.04
8.75,910,4.30
9.00,911,4.68
9.25,914,5.05
9.50,919,5.42
9.75,925,5.80
10.00,927,6.17
10.25,930,6.54
10.50,935,6.91
10.75,941,7.24
11.00,942,7.34
11.25,944,7.72
11.50,955,8.09
11.75,956,8.47
12.00,958,8.84
12.25,968,9.22
12.50,970,9.59
12.75,974,9.97
13.00,980,10.34
13.25,982,10.72
13.50,993,11.09
13.75,998,11.47
14.00,1011,11.84
14.25,1013,11.93
14.50,1022,12.08
14.75,1042,12.39
15.00,1044,12.63
15.25,1049,12.97
15.50,1072,13.34
15.75,1088,13.71
16.00,1097,14.09
16.25,1115,14.46
16.50,1124,14.82
16.75,1130,15.20
17.00,1139,15.57
17.25,1154,15.95
17.50,1158,16.32
17.75,1163,16.70
18.00,1171,17.07
18.25,1176,17.45
18.50,1191,17.82
18.75,1201,18.20
19.00,1203,18.57
19.25,1208,18.95
19.50,1211,19.32
19.75,1224,19.70
20.00,1227,20.07
20.25,1228,20.45
20.50,1234,20.82
20.75,1236,21.20
21.00,1237,21.57
21.25,1251,21.95
21.50,1256,22.32
21.75,1257,22.70
22.00,1280,23.07
22.25,1282,23.45
22.50,1291,23.76
22.75,1292,23.93
23.00,1302,24.28
23.25,1318,24.59
23.50,1322,24.88
23.75,1324,25.25
24.00,1334,25.63
24.25,1364,26.00
24.50,1370,26.37
24.75,1374,26.75
25.00,1398,27.11
25.25,1402,27.49
25.50,1407,27.86
25.75,1439,28.24
26.00,1457,28.61
26.25,1472,28.87
26.50,1472,28.87
26.75,1472,28.87
27.00,1472,28.87
27.25,1472,28.87
27.50,1472,28.87
27.75,1473,28.88
28.00,1473,28.88
28.25,1473,28.88
28.50,1473,28.89
28.75,1474,28.94
29.00,1481,28.99
29.25,1483,29.04
29.50,1483,29.08
29.75,1490,29.35
30.00,1503,29.68
30.25,1509,29.95
30.50,1516,30.16
30.75,1531,30.50
31.00,1539,30.82
31.25,1550,31.10
31.50,1563,31.48
31.75,1570,31.85
32.00,1578,32.23
32.25,1585,32.52
32.50,1588,32.75
32.75,1600,33.08
33.00,1606,33.46
33.25,1607,33.83
33.50,1612,34.21
33.75,1617,34.58
34.00,1624,34.96
34.25,1625,35.05
34.50,1625,35.05
34.75,1625,35.05
35.00,1625,35.06
35.25,1625,35.09
35.50,1625,35.13
35.75,1625,35.16
36.00,1625,35.19
36.25,1628,35.40
36.50,1628,35.65
36.75,1628,35.74
37.00,1628,35.79
37.25,1633,35.84
37.50,1633,35.89
37.76,1633,36.04
38.00,1634,36.39
38.26,1634,36.71
38.51,1634,36.96
38.76,1635,37.24
39.01,1641,37.62
39.26,1644,37.99
39.51,1654,38.37
39.76,1670,38.64
40.01,1688,38.99
40.26,1705,39.31
40.51,1721,39.56
40.76,1735,39.88
41.01,1743,40.25
41.26,1760,40.62
41.51,1777,41.00
41.76,1792,41.37
42.01,1807,41.74
42.26,1815,42.11
42.51,1832,42.49
42.76,1857,42.81
43.01,1874,43.06
43.26,1887,43.32
43.51,1902,43.70
43.76,1924,44.07
44.01,1937,44.45
44.26,1951,44.82
44.51,1964,45.20
44.76,1980,45.57
45.01,2001,45.95
45.26,2007,46.32
45.51,2017,46.70
45.76,2026,46.93
46.01,2033,47.31
46.26,2040,47.68
46.51,2049,48.06
46.76,2056,48.43
47.01,2063,48.81
47.26,2066,49.18
47.51,2076,49.55
47.76,2082,49.92
