time_elapsed,explored_cells,distance
1.75,183,0.00
2.00,183,0.00
2.25,183,0.00
2.50,183,0.00
2.75,183,0.00
3.00,183,0.00
3.25,183,0.00
3.50,184,0.03
3.75,188,0.06
4.00,189,0.09
4.25,190,0.12
4.50,193,0.22
4.75,198,0.44
5.00,202,0.64
5.25,208,0.89
5.50,215,1.13
5.75,221,1.38
6.00,226,1.63
6.25,229,1.88
6.50,232,2.12
6.75,232,2.32
7.00,233,2.55
7.25,234,2.75
7.50,236,2.99
7.75,237,3.23
8.00,237,3.48
8.25,237,3.74
8.50,238,3.98
8.75,238,4.23
9.00,238,4.28
9.25,238,4.28
9.50,238,4.28
9.75,238,4.28
10.00,238,4.28
10.25,238,4.28
10.50,238,4.31
10.75,238,4.36
11.00,238,4.40
11.25,238,4.43
11.50,238,4.54
11.75,238,4.79
12.00,238,5.04
12.25,239,5.23
12.50,239,5.47
12.75,239,5.72
13.00,239,5.96
13.25,241,6.23
13.50,241,6.46
13.75,241,6.73
14.00,241,6.97
14.25,242,7.22
14.50,243,7.46
14.75,246,7.72
15.00,252,7.97
15.25,255,8.21
15.50,256,8.47
15.75,261,8.66
16.00,262,8.69
16.25,264,8.87
16.50,268,9.05
16.75,269,9.19
17.00,273,9.42
17.25,276,9.62
17.50,279,9.86
17.75,284,10.11
18.00,286,10.35
18.25,294,10.60
18.50,296,10.86
18.75,303,11.10
19.00,307,11.35
19.25,314,11.60
19.50,315,11.85
19.75,321,12.10
20.00,322,12.35
20.25,328,12.60
20.50,330,12.85
20.75,335,13.10
21.00,337,13.35
21.25,343,13.61
21.50,345,13.85
21.75,352,14.10
22.00,353,14.35
22.25,359,14.60
22.50,362,14.85
22.75,367,15.10
23.00,369,15.35
23.25,374,15.60
23.50,378,15.85
23.75,384,16.10
24.00,386,16.33
24.25,390,16.58
24.50,392,16.83
24.75,397,17.08
25.00,398,17.34
25.25,403,17.58
25.50,405,17.83
25.75,410,18.08
26.00,411,18.33
26.25,416,18.58
26.50,419,18.83
26.75,424,19.08
27.00,424,19.33
27.25,430,19.59
27.50,435,19.84
27.75,440,20.08
28.00,442,20.33
28.25,448,20.58
28.50,454,20.83
28.75,460,21.08
29.00,465,21.33
29.25,471,21.58
29.50,481,21.83
