time_elapsed,explored_cells,distance
1.75,183,0.00
2.00,183,0.00
2.25,183,0.00
2.50,183,0.00
2.75,183,0.00
3.00,183,0.02
3.25,183,0.05
3.50,186,0.08
3.75,187,0.11
4.00,190,0.14
4.25,196,0.38
4.50,201,0.59
4.75,202,0.80
5.00,210,1.05
5.25,216,1.30
5.50,222,1.55
5.75,224,1.80
6.00,230,2.05
6.25,234,2.30
6.50,241,2.55
6.75,243,2.80
7.00,250,3.05
7.25,252,3.30
7.50,257,3.55
7.75,260,3.80
8.00,267,4.05
8.25,268,4.30
8.50,276,4.55
8.75,278,4.80
9.00,284,5.05
9.25,285,5.30
9.50,290,5.55
9.75,293,5.80
10.00,300,6.05
10.25,302,6.30
10.50,308,6.55
10.75,310,6.80
11.00,316,7.05
11.25,319,7.30
11.50,324,7.55
11.75,327,7.80
12.00,332,8.05
12.25,334,8.30
12.50,339,8.55
12.75,341,8.80
13.00,347,9.05
13.25,348,9.26
13.50,351,9.49
13.75,354,9.74
14.00,358,9.99
14.25,360,10.24
14.50,363,10.49
14.75,366,10.74
15.00,370,10.99
15.25,374,11.24
15.50,378,11.49
15.75,381,11.74
16.00,385,11.99
16.25,391,12.24
16.50,395,12.49
16.75,397,12.71
17.00,398,12.92
17.25,405,13.17
17.50,414,13.42
17.75,421,13.67
18.00,426,13.92
18.25,435,14.17
18.50,441,14.42
18.75,452,14.67
19.00,456,14.92
19.25,468,15.17
19.50,475,15.37
19.75,488,15.62
20.00,496,15.87
20.25,511,16.12
20.50,521,16.37
20.75,524,16.51
21.00,526,16.52
21.25,526,16.54
21.50,529,16.56
21.75,530,16.68
22.00,532,16.89
22.25,539,17.10
22.50,541,17.32
22.75,550,17.57
23.00,553,17.82
23.25,559,18.07
23.50,565,18.32
23.75,571,18.57
24.00,576,18.82
24.25,584,19.07
24.50,588,19.32
24.75,592,19.51
25.00,594,19.54
25.25,597,19.69
25.50,600,19.89
25.75,609,20.10
26.00,615,20.35
26.25,624,20.60
26.50,630,20.85
26.75,637,21.10
27.00,653,21.35
27.25,662,21.60
27.50,679,21.85
27.75,694,22.10
28.00,713,22.35
28.25,729,22.60
28.50,749,22.85
28.75,761,23.08
29.00,772,23.28
29.25,774,23.33
29.50,777,23.57
