time_elapsed,explored_cells,distance
1.75,183,0.00
2.00,183,0.00
2.25,183,0.00
2.50,183,0.00
2.75,183,0.00
3.00,184,0.02
3.25,185,0.05
3.50,189,0.08
3.75,190,0.11
4.00,191,0.14
4.25,198,0.37
4.50,202,0.62
4.75,207,0.87
5.00,214,1.12
5.25,219,1.37
5.50,226,1.62
5.75,228,1.87
6.00,233,2.12
6.25,233,2.16
6.50,233,2.16
6.75,233,2.16
7.00,233,2.16
7.25,233,2.18
7.50,234,2.20
7.75,234,2.23
8.00,234,2.25
8.25,234,2.31
8.50,235,2.52
8.75,236,2.77
9.00,236,3.02
9.25,238,3.27
9.50,239,3.52
9.75,242,3.77
10.00,247,4.02
10.25,252,4.27
10.50,257,4.52
10.75,260,4.77
11.00,266,5.02
11.25,271,5.27
11.50,275,5.52
11.75,279,5.77
12.00,284,6.02
12.25,290,6.27
12.50,295,6.52
12.75,301,6.77
13.00,301,7.02
13.25,309,7.27
13.50,311,7.52
13.75,316,7.77
14.00,319,8.02
14.25,325,8.27
14.50,328,8.52
14.75,332,8.77
15.00,335,9.02
15.25,339,9.27
15.50,343,9.52
15.75,346,9.77
16.00,350,10.02
16.25,354,10.27
16.50,358,10.52
16.75,363,10.77
17.00,365,11.02
17.25,369,11.27
17.50,373,11.52
17.75,378,11.77
18.00,380,12.02
18.25,387,12.27
18.50,389,12.52
18.75,392,12.77
19.00,394,13.02
19.25,399,13.27
19.50,402,13.52
19.75,406,13.77
20.00,408,14.02
20.25,414,14.27
20.50,416,14.52
20.75,421,14.77
21.00,421,15.02
21.25,426,15.27
21.50,430,15.52
21.75,437,15.77
22.00,439,16.02
22.25,445,16.27
22.50,449,16.52
22.75,456,16.77
23.00,463,17.02
23.25,469,17.27
23.50,475,17.52
23.75,486,17.77
24.00,493,18.02
24.25,504,18.27
24.50,514,18.52
24.75,530,18.77
25.00,539,19.02
25.25,546,19.27
25.50,562,19.40
25.75,571,19.65
26.00,576,19.90
26.25,584,20.12
26.50,590,20.37
26.75,596,20.62
27.00,603,20.87
27.25,606,21.12
27.50,615,21.37
27.75,617,21.62
28.00,627,21.87
28.25,629,22.12
28.50,638,22.37
28.75,642,22.62
29.00,651,22.87
29.25,655,23.12
29.50,665,23.37
