time_elapsed,explored_cells,distance
1.75,183,0.00
2.00,183,0.00
2.25,183,0.00
2.50,183,0.00
2.75,183,0.00
3.00,183,0.00
3.25,183,0.00
3.50,183,0.04
3.75,184,0.07
4.00,186,0.10
4.25,189,0.13
4.50,192,0.27
4.75,200,0.48
5.00,202,0.68
5.25,206,0.93
5.50,213,1.18
5.75,220,1.43
6.00,224,1.68
6.25,233,1.93
6.50,235,2.13
6.75,237,2.36
7.00,242,2.59
7.25,244,2.78
7.50,251,3.04
7.75,252,3.28
8.00,259,3.53
8.25,261,3.78
8.50,266,4.04
8.75,270,4.22
9.00,270,4.22
9.25,270,4.22
9.50,270,4.22
9.75,270,4.22
10.00,270,4.22
10.25,270,4.24
10.50,270,4.28
10.75,270,4.32
11.00,271,4.35
11.25,271,4.39
11.50,271,4.58
11.75,271,4.83
12.00,271,5.04
12.25,271,5.21
12.50,271,5.44
12.75,271,5.65
13.00,271,5.87
13.25,271,6.12
13.50,271,6.37
13.75,271,6.62
14.00,271,6.87
14.25,271,7.12
14.50,271,7.33
14.75,271,7.36
15.00,271,7.40
15.25,275,7.63
15.50,277,7.80
15.75,279,8.02
16.00,285,8.23
16.25,289,8.44
16.50,294,8.69
16.75,297,8.90
17.00,297,8.91
17.25,300,9.14
17.50,304,9.39
17.75,307,9.64
18.00,307,9.85
18.25,308,10.06
18.50,309,10.31
18.75,310,10.56
19.00,311,10.81
19.25,312,11.06
19.50,313,11.31
19.75,313,11.56
20.00,314,11.81
20.25,314,12.06
20.50,315,12.31
20.75,315,12.53
21.00,315,12.53
21.25,315,12.53
21.50,315,12.53
21.75,315,12.53
22.00,315,12.53
22.25,315,12.55
22.50,315,12.59
22.75,315,12.63
23.00,315,12.66
23.25,315,12.70
23.50,315,12.91
23.75,315,13.16
24.00,315,13.36
24.25,315,13.58
24.50,315,13.83
24.75,315,14.08
25.00,315,14.33
25.25,315,14.58
25.50,315,14.83
25.75,315,15.08
26.00,315,15.33
26.25,315,15.58
26.50,315,15.83
26.75,315,16.08
27.00,315,16.33
27.25,315,16.58
27.50,315,16.83
27.75,315,17.08
28.00,315,17.28
28.25,315,17.51
28.50,315,17.72
28.75,315,17.85
29.00,315,17.88
29.25,315,18.08
29.50,315,18.29
