time_elapsed,explored_cells,distance
1.75,183,0.00
2.00,183,0.00
2.25,183,0.00
2.50,183,0.00
2.75,183,0.00
3.00,183,0.00
3.25,183,0.01
3.50,185,0.04
3.75,189,0.08
4.00,190,0.11
4.25,191,0.14
4.50,195,0.34
4.75,201,0.55
5.00,202,0.75
5.25,211,1.00
5.50,217,1.25
5.75,224,1.50
6.00,227,1.75
6.25,231,2.00
6.50,232,2.18
6.75,232,2.43
7.00,234,2.64
7.25,235,2.86
7.50,236,3.11
7.75,237,3.36
8.00,237,3.61
8.25,238,3.86
8.50,238,4.11
8.75,238,4.18
9.00,238,4.18
9.25,238,4.18
9.50,238,4.18
9.75,238,4.18
10.00,238,4.18
10.25,238,4.21
10.50,238,4.24
10.75,238,4.28
11.00,238,4.32
11.25,238,4.38
11.50,238,4.63
11.75,238,4.87
12.00,239,5.06
12.25,239,5.31
12.50,239,5.56
12.75,239,5.81
13.00,241,6.06
13.25,241,6.31
13.50,241,6.56
13.75,241,6.81
14.00,242,7.06
14.25,243,7.31
14.50,246,7.56
14.75,253,7.81
15.00,255,8.06
15.25,256,8.31
15.50,262,8.46
15.75,262,8.49
16.00,266,8.69
16.25,268,8.89
16.50,269,9.03
16.75,275,9.25
17.00,278,9.44
17.25,281,9.69
17.50,284,9.94
17.75,288,10.19
18.00,295,10.44
18.25,298,10.69
18.50,303,10.94
18.75,309,11.19
19.00,314,11.44
19.25,318,11.69
19.50,321,11.94
19.75,324,12.19
20.00,328,12.44
20.25,331,12.69
20.50,335,12.94
20.75,338,13.19
21.00,343,13.44
21.25,347,13.69
21.50,352,13.94
21.75,355,14.19
22.00,359,14.44
22.25,363,14.69
22.50,367,14.94
22.75,370,15.19
23.00,374,15.44
23.25,379,15.69
23.50,384,15.94
23.75,386,16.15
24.00,390,16.40
24.25,392,16.65
24.50,397,16.90
24.75,398,17.15
25.00,404,17.40
25.25,405,17.65
25.50,410,17.90
25.75,410,18.15
26.00,418,18.40
26.25,419,18.65
26.50,424,18.90
26.75,424,19.15
27.00,431,19.40
27.25,435,19.65
27.50,440,19.90
27.75,442,20.15
28.00,448,20.40
28.25,456,20.65
28.50,461,20.90
28.75,465,21.15
29.00,472,21.40
29.25,481,21.65
29.50,493,21.90
