time_elapsed,explored_cells,distance
1.75,183,0.00
2.00,183,0.00
2.25,183,0.00
2.50,183,0.00
2.75,183,0.00
3.00,184,0.02
3.25,185,0.05
3.50,189,0.08
3.75,190,0.11
4.00,191,0.14
4.25,198,0.38
4.50,202,0.63
4.75,207,0.88
5.00,214,1.13
5.25,220,1.38
5.50,226,1.63
5.75,229,1.88
6.00,233,2.13
6.25,233,2.15
6.50,233,2.15
6.75,233,2.15
7.00,233,2.15
7.25,233,2.17
7.50,234,2.19
7.75,234,2.22
8.00,234,2.24
8.25,235,2.31
8.50,235,2.54
8.75,236,2.79
9.00,236,3.04
9.25,238,3.29
9.50,239,3.54
9.75,244,3.79
10.00,247,4.04
10.25,253,4.29
10.50,257,4.54
10.75,261,4.79
11.00,266,5.04
11.25,271,5.29
11.50,275,5.54
11.75,280,5.79
12.00,285,6.04
12.25,290,6.29
12.50,295,6.54
12.75,301,6.79
13.00,301,7.04
13.25,309,7.29
13.50,311,7.54
13.75,317,7.79
14.00,319,8.04
14.25,324,8.29
14.50,327,8.54
14.75,331,8.79
15.00,334,9.04
15.25,339,9.29
15.50,343,9.54
15.75,347,9.79
16.00,350,10.04
16.25,355,10.29
16.50,358,10.54
16.75,363,10.79
17.00,365,11.04
17.25,370,11.29
17.50,373,11.54
17.75,379,11.79
18.00,382,12.04
18.25,387,12.29
18.50,389,12.54
18.75,394,12.79
19.00,394,13.04
19.25,401,13.29
19.50,402,13.54
19.75,406,13.79
20.00,408,14.04
20.25,414,14.29
20.50,416,14.54
20.75,421,14.79
21.00,421,15.04
21.25,426,15.29
21.50,431,15.54
21.75,437,15.79
22.00,439,16.04
22.25,445,16.29
22.50,450,16.54
22.75,456,16.79
23.00,463,17.04
23.25,469,17.29
23.50,477,17.54
23.75,489,17.79
24.00,494,18.04
24.25,505,18.29
24.50,515,18.54
24.75,530,18.79
25.00,539,19.04
25.25,546,19.29
25.50,562,19.42
25.75,572,19.67
26.00,580,19.92
26.25,587,20.14
26.50,593,20.39
26.75,598,20.64
27.00,603,20.89
27.25,608,21.14
27.50,615,21.39
27.75,619,21.64
28.00,627,21.89
28.25,630,22.14
28.50,638,22.39
28.75,643,22.64
29.00,652,22.89
29.25,655,23.14
29.50,666,23.39
